date, pm25, pm10, o3, no2, so2, co
2017/5/2, 115, 97, 108, 23, 7, 7
2017/5/3, 136, 85, 59, 19, 7, 6
2017/5/4, 131, 638, 46, 11, 3, 2
2017/5/5, 382, 466, 42, 10, 4, 2
2017/5/6, 275, 78, 58, 16, 4, 2
2017/5/7, 101, 65, 74, 26, 5, 3
2017/5/8, 101, 93, 94, 24, 8, 5
2017/5/9, 146, 82, 93, 12, 6, 4
2017/5/10, 112, 60, 74, 13, 3, 4
2017/5/11, 108, 107, 47, 18, 4, 3
2017/5/12, 103, 131, 78, 14, 5, 3
2017/5/13, 106, 63, 43, 9, 3, 1
2017/5/14, 75, 41, 70, 10, 2, 3
2017/5/15, 46, 62, 74, 14, 5, 5
2017/5/16, 74, 76, 106, 14, 7, 5
2017/5/17, 103, 86, 141, 16, 7, 6
2017/5/18, 128, 116, 159, 27, 9, 9
2017/5/19, 160, 103, 134, 16, 5, 5
2017/5/20, 146, 79, 137, 11, 4, 6
2017/5/21, 133, 71, 90, 14, 6, 9
2017/5/22, 141, 44, 29, 21, 5, 11
2017/5/23, 109, 38, 69, 18, 1, 2
2017/5/24, 52, 46, 84, 25, 1, 2
2017/5/25, 58, 67, 102, 21, 4, 5
2017/5/26, 74, 69, , 24, 5, 4
2017/5/27, 112, 83, , 23, 11, 12
2017/5/28, 143, 97, , 18, 12, 15
2017/5/29, 172, 72, , 12, 5, 7
2017/5/30, 89, 61, , 20, 1, 7
2017/5/31, 106, 78, 86, 26, 2, 8
2017/6/1, 141, 46, 105, 14, 2, 7
2017/6/2, 76, 54, 31, 18, 6, 10
2017/6/3, 75, 50, 59, 21, 2, 8
2017/6/4, 89, 68, 111, 25, 7, 5
2017/6/5, 122, 76, 147, 29, 11, 8
2017/6/6, 146, 50, 38, 14, 1, 4
2017/6/7, 119, 43, 89, 13, 3, 5
2017/6/8, 110, 50, 68, 24, 2, 6
2017/6/9, 76, 68, 109, 26, 3, 7
2017/6/10, 95, 59, 60, 15, 7, 7
2017/6/11, 62, 62, 100, 24, 5, 6
2017/6/12, 87, 63, 73, 26, 9, 10
2017/6/13, 95, 52, 78, 21, 4, 8
2017/6/14, 105, 51, 102, 23, 2, 13
2017/6/15, 113, 70, 104, 18, 1, 4
2017/6/16, 96, 86, 101, 15, 3, 7
2017/6/17, 140, 95, 148, 15, 3, 6
2017/6/18, 155, 87, 146, 16, 3, 6
2017/6/19, 152, 39, 115, 11, 2, 3
2017/6/20, 96, 50, 121, 12, 1, 4
2017/6/21, 94, 60, 116, 14, 5, 8
2017/6/22, 116, 28, 56, 13, 1, 10
2017/6/23, 86, 22, 41, 10, 1, 5
2017/6/24, 73, 28, 55, 10, 1, 4
2017/6/25, 73, 42, 90, 19, 1, 5
2017/6/26, 94, 36, 109, 20, 1, 3
2017/6/27, 72, 73, 144, 22, 5, 7
2017/6/28, 132, 86, 134, 24, 6, 10
2017/6/29, 147, 61, 111, 17, 6, 6
2017/6/30, 128, 68, 139, 16, 2, 6
2017/7/1, 144, 81, 129, 19, 2, 8
2017/1/3, 273, 282, 6, 73, 8, 55
2017/1/4, 383, 387, 6, 67, 8, 67
2017/1/5, 437, 170, 4, 49, 10, 48
2017/1/6, 281, 144, 3, 52, 16, 48
2017/1/7, 285, 142, 2, 41, 11, 35
2017/1/8, 244, , 20, 13, 4, 5
2017/1/9, 77, 51, 17, 16, 2, 6
2017/1/10, 77, 38, 21, 18, 3, 5
2017/1/11, 71, 65, 7, 38, 11, 14
2017/1/12, 149, 50, 30, 26, 8, 8
2017/1/13, 104, 24, 27, 13, 5, 3
2017/1/14, 38, 36, 23, 23, 5, 7
2017/1/15, 61, 55, 15, 25, 6, 9
2017/1/16, 124, 82, 5, 36, 12, 17
2017/1/17, 174, 106, 7, 42, 14, 22
2017/1/18, 203, 49, 14, 28, 6, 8
2017/1/19, 114, 71, 26, 19, 9, 9
2017/1/20, 108, 31, 23, 17, 3, 5
2017/1/21, 64, 45, 26, 17, 8, 4
2017/1/22, 80, 35, 17, 23, 6, 7
2017/1/23, 83, 44, 18, 23, 8, 8
2017/1/24, 99, 88, 8, 34, 24, 24
2017/1/25, 171, 127, 11, 38, 25, 30
2017/1/26, 244, 130, 22, 27, 16, 24
2017/1/27, 244, 74, 28, 13, 9, 5
2017/1/28, 102, 332, 7, 27, 48, 20
2017/1/29, 415, 54, 26, 7, 5, 7
2017/1/30, 100, 33, 28, 8, 4, 3
2017/1/31, 73, 66, 25, 18, 17, 9
2017/2/1, 163, 36, 25, 10, 5, 3
2017/2/2, 66, 80, 17, 30, 15, 12
2017/2/3, 168, 127, 20, 38, 23, 22
2017/2/4, 235, 204, 31, 41, 24, 28
2017/2/5, 341, 18, 33, 8, 3, 2
2017/2/6, 45, 21, 28, 10, 2, 2
2017/2/7, 39, 69, 21, 24, 10, 9
2017/2/8, 153, 39, 32, 13, 3, 6
2017/2/9, 88, 29, 29, 6, 1, 2
2017/2/10, 33, 26, 27, 5, 1, 1
2017/2/11, 37, 77, 25, 20, 10, 5
2017/2/12, 84, 119, 10, 37, 29, 23
2017/2/13, 213, 97, 23, 33, 14, 19
2017/2/14, 168, 120, 5, 38, 13, 23
2017/2/15, 236, 135, 16, 53, 20, 27
2017/2/16, 289, 56, 31, 30, 11, 12
2017/2/17, 164, 36, 33, 11, 3, 3
2017/2/18, 65, 86, 20, 29, 13, 14
2017/2/19, 169, 97, 32, 23, 14, 8
2017/2/20, 156, 29, 29, 8, 2, 2
2017/2/21, 39, 61, 12, 21, 6, 8
2017/2/22, 143, 29, 26, 15, 3, 8
2017/2/23, 141, 29, 31, 13, 3, 4
2017/2/24, 61, 37, 28, 22, 7, 6
2017/2/25, 78, 18, 32, 14, 3, 3
2017/2/26, 43, 35, 27, 21, 3, 5
2017/2/27, 80, 93, 21, 34, 9, 13
2017/2/28, 158, 25, 34, 16, 3, 4
2017/3/1, 54, 35, 37, 7, 2, 2
2017/3/2, 47, 58, 24, 20, 5, 5
2017/3/3, 110, 98, 19, 27, 12, 13
2017/3/4, 170, 78, 23, 32, 15, 13
2017/3/5, 165, 30, 28, 8, 2, 2
2017/3/6, 57, 40, 26, 15, 2, 4
2017/3/7, 65, 25, 26, 5, 1, 2
2017/3/8, 40, 26, 29, 8, 1, 2
2017/3/9, 48, 28, 28, 16, 1, 3
2017/3/10, 46, 52, 28, 29, 5, 6
2017/3/11, 88, 75, 22, 23, 9, 9
2017/3/12, 114, 26, 19, 5, 1, 1
2017/3/13, 47, 27, 35, 13, 2, 3
2017/3/14, 33, 43, 21, 20, 3, 5
2017/3/15, 58, 71, 29, 27, 11, 11
2017/3/16, 150, 112, 31, 40, 13, 10
2017/3/17, 185, 93, 30, 23, 9, 8
2017/3/18, 182, 111, 57, 27, 7, 11
2017/3/19, 198, 146, 62, 34, 17, 19
2017/3/20, 258, 116, 23, 33, 10, 13
2017/3/21, 196, 76, 39, 17, 3, 6
2017/3/22, 166, 117, 32, 34, 13, 10
2017/3/23, 192, 94, 23, 22, 4, 13
2017/3/24, 191, , 21, 18, 1, 8
2017/3/25, 156, 26, 40, 14, 1, 5
2017/3/26, 100, 24, 39, 8, 1, 1
2017/3/27, 46, 27, 43, 11, 1, 2
2017/3/28, 50, 71, 45, 20, 6, 5
2017/3/29, 141, 97, 53, 23, 6, 7
2017/3/30, 182, 90, 38, 20, 10, 10
2017/3/31, 159, 43, 42, 14, 2, 4
2017/4/1, 69, 60, 38, 23, 2, 4
2016/10/2, 202, 129, 63, 31, 4, 12
2016/10/3, 219, 103, 71, 20, 2, 10
2016/10/4, 176, 49, 19, 14, 1, 9
2016/10/5, 89, 67, 25, 16, 1, 11
2016/10/6, 141, 66, 13, 19, 2, 14
2016/10/7, 153, 45, 20, 18, 1, 15
2016/10/8, 115, 20, 26, 8, 1, 4
2016/10/9, 44, 57, 14, 22, 2, 6
2016/10/10, 98, 96, 10, 34, 7, 12
2016/10/11, 167, 93, 25, 27, 5, 13
2016/10/12, 181, 74, 27, 24, 4, 10
2016/10/13, 157, 118, 28, 35, 3, 14
2016/10/14, 217, 152, 30, 42, 4, 18
2016/10/15, 286, 128, , 37, 4, 19
2016/10/16, 243, 110, 28, 21, 2, 8
2016/10/17, 181, 79, 27, 20, 1, 8
2016/10/18, 139, 102, 2, 28, 3, 17
2016/10/19, 176, 132, 16, 31, 3, 21
2016/10/20, 270, 87, 10, 23, 3, 13
2016/10/21, 164, 52, 11, 16, , 7
2016/10/22, 125, 20, 13, 13, 1, 4
2016/10/23, 48, 45, 13, 21, 1, 5
2016/10/24, 83, 89, 1, 25, 1, 11
2016/10/25, 150, 101, 3, 31, 1, 13
2016/10/26, 178, 71, 21, 20, 1, 7
2016/10/27, 93, 55, 3, 21, 3, 11
2016/10/28, 96, 17, 23, 12, 1, 3
2016/10/29, 41, 50, 17, 22, 2, 5
2016/10/30, 79, 63, 24, 19, 3, 8
2016/10/31, 110, 19, 21, 7, 1, 1
2016/11/1, 35, 54, 16, 23, 4, 6
2016/11/2, 111, 108, 7, 38, 8, 13
2016/11/3, 184, 161, 3, 45, 8, 23
2016/11/4, 254, 180, 3, 47, 4, 30
2016/11/5, 298, 133, 19, 38, 2, 27
2016/11/6, 229, 67, 16, 22, 6, 9
2016/11/7, 148, 42, 19, 18, 1, 6
2016/11/8, 94, 37, 13, 23, 3, 6
2016/11/9, 102, 131, 1, 33, 5, 24
2016/11/10, 231, 107, 8, 22, 3, 14
2016/11/11, 198, 81, 3, 26, 2, 14
2016/11/12, 153, 83, 12, 26, 5, 12
2016/11/13, 155, 111, 1, 28, 6, 22
2016/11/14, 172, 67, 25, 17, 2, 9
2016/11/15, 86, 60, 8, 31, 6, 12
2016/11/16, 107, 107, 8, 35, 6, 20
2016/11/17, 182, 116, 2, 31, 12, 23
2016/11/18, 189, 190, 2, 35, 11, 37
2016/11/19, 244, 107, 19, 26, 4, 17
2016/11/20, 183, 71, 12, 18, 2, 9
2016/11/21, 131, 18, 23, 7, 1, 3
2016/11/22, 44, 18, 21, 9, 2, 2
2016/11/23, 36, 21, 15, 15, 3, 4
2016/11/24, 50, 69, 8, 33, 10, 12
2016/11/25, 136, 133, 2, 44, 12, 25
2016/11/26, 234, 291, 5, 53, 10, 34
2016/11/27, 332, 102, 23, 30, 4, 17
2016/11/28, 144, 76, 3, 41, 11, 18
2016/11/29, 151, 90, 1, 34, 12, 22
2016/11/30, 173, 83, 23, 30, 7, 19
2016/12/1, 142, 32, 26, 22, 3, 5
2016/12/2, 66, 86, 7, 40, 11, 18
2016/12/3, 172, 215, 4, 54, 14, 36
2016/12/4, 292, 244, 5, 47, 8, 35
2016/12/5, 327, 38, 24, 20, 5, 9
2016/12/6, 94, 91, 3, 46, 11, 21
2016/12/7, 164, 109, 4, 46, 14, 26
2016/12/8, 201, 87, 26, 24, 7, 16
2016/12/9, 136, 30, 20, 18, 4, 5
2016/12/10, 69, 55, 9, 32, 7, 12
2016/12/11, 120, 145, 5, 49, 20, 38
2016/12/12, 259, 141, 5, 44, 20, 25
2016/12/13, 271, 33, 21, 22, 4, 8
2016/12/14, 87, 32, 16, 21, 5, 5
2016/12/15, 72, 43, 23, 21, 5, 7
2016/12/16, 85, 101, 3, 47, 12, 21
2016/12/17, 182, 164, 4, 49, 18, 32
2016/12/18, 279, 161, 4, 49, 12, 36
2016/12/19, 293, 164, 6, 54, 13, 38
2016/12/20, 271, 290, 3, 54, 3, 68
2016/12/21, 407, 280, 4, 62, 5, 66
2016/12/22, 418, 90, 24, 20, 2, 14
2016/12/23, 131, 39, 15, 23, 4, 6
2016/12/24, 83, 101, 3, 40, 15, 24
2016/12/25, 194, 112, 3, 42, 17, 25
2016/12/26, 214, 46, 19, 26, 9, 9
2016/12/27, 114, 41, 21, 21, 5, 6
2016/12/28, 85, 62, 18, 18, 5, 9
2016/12/29, 122, 68, 12, 24, 5, 12
2016/12/30, 104, 222, 5, 49, 11, 37
2016/12/31, 318, 335, 4, 64, 12, 53
2017/1/1, 379, 425, 4, 59, 4, 62
2017/1/2, 486, 243, 16, 45, 6, 32
2016/7/2, 46, 52, 90, 19, 1, 6
2016/7/3, 106, 66, 110, 17, 5, 8
2016/7/4, 152, 82, 110, 14, 3, 11
2016/7/5, 195, 67, 119, 13, 2, 9
2016/7/6, 163, 63, 111, 19, 3, 8
2016/7/7, 141, 86, 126, 14, 4, 11
2016/7/8, 169, 77, 104, 16, 3, 11
2016/7/9, 159, 58, 100, 15, 1, 7
2016/7/10, 147, 62, 91, 12, 1, 7
2016/7/11, 144, 62, 92, 12, 3, 6
2016/7/12, 154, 33, 38, 13, 2, 5
2016/7/13, 85, 32, 85, 17, 1, 4
2016/7/14, 58, 50, 63, 22, 2, 7
2016/7/15, 92, 34, 30, 16, 1, 6
2016/7/16, 102, 43, 35, 18, 1, 6
2016/7/17, 101, 66, 115, 25, 1, 16
2016/7/18, 153, 74, 54, 28, 3, 18
2016/7/19, 168, 54, 16, 29, 1, 12
2016/7/20, 176, 5, 23, 12, , 6
2016/7/21, 95, 17, 21, 15, , 7
2016/7/22, 59, , 77, 21, 1, 9
2016/7/23, 147, , 96, 27, , 12
2016/7/24, 168, 56, 104, 22, , 8
2016/7/25, 129, 40, 55, 19, 1, 8
2016/7/26, 103, 25, 76, 11, 1, 4
2016/7/27, 46, 61, 121, 18, 1, 8
2016/7/28, 122, 47, 90, 17, 1, 6
2016/7/29, 101, 77, 109, 16, 1, 15
2016/7/30, 170, 47, 39, 12, , 15
2016/7/31, 194, 55, 43, 14, 1, 12
2016/8/1, 129, 59, 81, 13, 1, 12
2016/8/2, 137, 42, 75, 13, 1, 12
2016/8/3, 112, 59, 108, 14, 1, 9
2016/8/4, 124, 76, 120, 15, 2, 14
2016/8/5, 162, 54, 78, 12, 1, 7
2016/8/6, 131, 74, 80, 15, 1, 9
2016/8/7, 164, 26, 54, 6, , 6
2016/8/8, 62, 37, 74, 12, 1, 8
2016/8/9, 87, 54, 91, 22, 3, 12
2016/8/10, 111, 67, 69, 11, 1, 9
2016/8/11, 152, 64, 82, 11, 2, 8
2016/8/12, 154, 50, 36, 14, 2, 7
2016/8/13, 115, 32, 19, 15, 1, 6
2016/8/14, 66, 32, 90, 12, 1, 5
2016/8/15, 55, 40, 45, 11, 2, 6
2016/8/16, 70, 32, 76, 14, 1, 5
2016/8/17, 69, 67, 19, 32, 2, 9
2016/8/18, 137, , 23, 29, 1, 15
2016/8/19, 156, 27, 67, 15, , 8
2016/8/20, 57, 54, 115, 20, 1, 10
2016/8/21, 117, 61, 147, 23, 1, 9
2016/8/22, 126, 48, 82, 15, 3, 8
2016/8/23, 107, 62, 71, 19, 4, 7
2016/8/24, 130, 73, 52, 26, 3, 10
2016/8/25, 154, 21, 32, 11, 1, 3
2016/8/26, 35, 23, 41, 16, 1, 2
2016/8/27, 32, 32, 36, 21, 1, 4
2016/8/28, 43, 25, 44, 16, 1, 2
2016/8/29, 36, 37, 49, 20, 1, 4
2016/8/30, 48, 54, 100, 22, 2, 6
2016/8/31, 85, 38, 38, 22, 2, 3
2016/9/1, 53, 26, 31, 13, 1, 2
2016/9/2, 23, 30, 28, 13, 1, 3
2016/9/3, 40, 33, 78, 14, 1, 4
2016/9/4, 59, 66, 94, 20, 4, 9
2016/9/5, 143, 45, 43, 13, 1, 4
2016/9/6, 72, 34, 34, 21, 1, 5
2016/9/7, 70, 49, 79, 18, 3, 6
2016/9/8, 109, 34, 44, 22, 1, 6
2016/9/9, 60, 32, 33, 21, 1, 4
2016/9/10, 52, 30, 49, 19, 1, 3
2016/9/11, 46, 56, 52, 13, 1, 7
2016/9/12, 88, 42, 50, 18, 1, 6
2016/9/13, 89, 63, 60, 24, 1, 9
2016/9/14, 163, 71, 86, 22, 2, 10
2016/9/15, 165, 74, 98, 21, 2, 7
2016/9/16, 155, 58, 93, 21, 2, 9
2016/9/17, 180, 40, 26, 17, 1, 7
2016/9/18, 99, 25, 14, 16, , 5
2016/9/19, 56, 19, 34, 15, 1, 3
2016/9/20, 37, 40, 43, 22, 2, 4
2016/9/21, 61, 86, 14, 43, 2, 10
2016/9/22, 151, 85, 42, 32, 3, 10
2016/9/23, 171, 111, 88, 22, 1, 11
2016/9/24, 187, 127, 96, 24, 3, 10
2016/9/25, 165, 125, 48, 22, 3, 15
2016/9/26, 217, 68, 24, 18, 1, 10
2016/9/27, 136, 24, 25, 11, 1, 6
2016/9/28, 65, 26, 26, 16, 1, 2
2016/9/29, 45, 71, 44, 27, 4, 6
2016/9/30, 130, 93, 66, 34, 5, 9
2016/10/1, 169, 123, 58, 41, 6, 13
2016/4/2, 106, 21, 33, 7, 1, 1
2016/4/3, 26, 34, 37, 12, 1, 1
2016/4/4, 44, 75, 52, 24, 6, 4
2016/4/5, 148, 91, 60, 26, 10, 8
2016/4/6, 179, 83, 39, 32, 18, 16
2016/4/7, 183, 83, 35, 29, 3, 9
2016/4/8, 160, 50, 39, 14, 3, 2
2016/4/9, 68, 164, 40, 29, 6, 6
2016/4/10, 156, 117, 38, 21, 7, 7
2016/4/11, 137, 70, 34, 20, 3, 4
2016/4/12, 144, 65, 30, 29, 3, 6
2016/4/13, 155, 87, 39, 41, 4, 10
2016/4/14, 191, 68, 43, 13, 2, 2
2016/4/15, 92, 72, 44, 33, 11, 10
2016/4/16, 148, 57, 32, 10, 1, 3
2016/4/17, 79, 24, 37, 8, , 1
2016/4/18, 50, 26, 40, 10, 1, 1
2016/4/19, 53, 65, 18, 31, 11, 11
2016/4/20, 140, 60, 48, 19, 4, 5
2016/4/21, 145, 96, 51, 35, 5, 8
2016/4/22, 173, 70, 42, 9, , 1
2016/4/23, 89, 38, 38, 18, 1, 1
2016/4/24, 81, 89, 72, 26, 11, 7
2016/4/25, 152, 81, 77, 15, 7, 5
2016/4/26, 160, 80, 62, 20, 13, 11
2016/4/27, 160, 72, 46, 31, 6, 10
2016/4/28, 166, 69, 85, 30, 3, 9
2016/4/29, 161, 64, 92, 32, 9, 11
2016/4/30, 171, 100, 117, 40, 5, 14
2016/5/1, 210, 57, 117, 21, 14, 19
2016/5/2, 213, 62, 38, 8, 2, 9
2016/5/3, 144, 50, 41, 14, 1, 2
2016/5/4, 94, 44, 51, 30, 2, 4
2016/5/5, 78, 55, 51, 25, 8, 9
2016/5/6, 116, 199, 37, 5, 1, 1
2016/5/7, 112, 30, 53, 12, 1, 1
2016/5/8, 49, 64, 67, 22, 9, 6
2016/5/9, 153, 41, 34, 17, 3, 4
2016/5/10, 105, 53, 71, 22, 1, 5
2016/5/11, 117, 73, 87, 15, 6, 9
2016/5/12, 183, 29, 37, 15, 2, 7
2016/5/13, 72, 57, 57, 31, 6, 7
2016/5/14, 109, 38, 36, 21, 3, 3
2016/5/15, 110, 23, 36, 22, 1, 3
2016/5/16, 94, 46, 54, 26, 1, 4
2016/5/17, 80, 78, 111, 27, 6, 2
2016/5/18, 143, 70, 99, 14, 5, 3
2016/5/19, 146, 76, 127, 17, 8, 4
2016/5/20, 161, 78, 116, 27, 11, 8
2016/5/21, 163, 65, 109, 23, 9, 6
2016/5/22, 153, 67, 104, 29, 4, 4
2016/5/23, 136, 76, 71, 25, 8, 8
2016/5/24, 141, 31, 59, 14, 1, 2
2016/5/25, 81, 24, 52, 10, 19, 2
2016/5/26, 64, 48, 50, 16, 1, 2
2016/5/27, 109, 79, 86, 28, 6, 6
2016/5/28, 141, 57, 97, 15, 4, 5
2016/5/29, 119, 51, 72, 14, 3, 5
2016/5/30, 117, 93, 138, 26, 9, 10
2016/5/31, 159, 86, 39, 17, 6, 8
2016/6/1, 156, 54, 82, 20, 3, 6
2016/6/2, 127, 63, 109, 26, 5, 7
2016/6/3, 139, 83, 116, 28, 13, 11
2016/6/4, 160, 78, 123, 13, 8, 8
2016/6/5, 164, 73, 110, 16, 8, 8
2016/6/6, 149, 77, 127, 16, 4, 8
2016/6/7, 160, 61, 62, 11, 1, 7
2016/6/8, 137, , 114, 15, 1, 11
2016/6/9, 188, 76, 110, 18, 3, 9
2016/6/10, 176, 31, 86, 9, 1, 5
2016/6/11, 124, 15, 49, 9, , 2
2016/6/12, 42, 62, 103, 16, 3, 8
2016/6/13, 141, 61, 41, 15, 2, 6
2016/6/14, 124, 32, 37, 13, 1, 5
2016/6/15, 106, 32, 65, 16, , 4
2016/6/16, 55, 33, 77, 25, , 5
2016/6/17, 81, 47, 44, 24, 1, 4
2016/6/18, 83, 60, 107, 25, 2, 7
2016/6/19, 112, 61, 114, 17, 2, 6
2016/6/20, 144, 63, 124, 15, 4, 10
2016/6/21, 172, 63, 125, 17, 1, 8
2016/6/22, 180, 58, 110, 17, 1, 6
2016/6/23, 112, 70, 87, 18, 3, 10
2016/6/24, 144, 28, 38, 17, 1, 4
2016/6/25, 50, 28, 50, 11, 1, 2
2016/6/26, 48, 62, 100, 23, 2, 4
2016/6/27, 103, 66, 70, 19, 3, 6
2016/6/28, 136, 31, 34, 18, 1, 7
2016/6/29, 150, , 76, 17, , 8
2016/6/30, 175, 49, 94, 18, , 6
2016/7/1, 129, 23, 71, 10, , 3
2016/1/5, 82, 51, 20, 21, 5, 5
2016/1/6, 79, 28, 24, 20, 4, 6
2016/1/7, 72, 14, 22, 13, 3, 2
2016/1/8, 43, 29, 19, 21, 6, 6
2016/1/9, 79, 67, 11, 38, 11, 14
2016/1/10, 142, 49, 19, 32, 13, 13
2016/1/11, 125, 15, 25, 12, 2, 2
2016/1/12, 47, 17, 24, 16, 3, 4
2016/1/13, 50, 31, 20, 23, 5, 6
2016/1/14, 64, 63, 17, 39, 12, 15
2016/1/15, 142, 90, 13, 47, 21, 27
2016/1/16, 184, 86, 11, 33, 25, 21
2016/1/17, 187, 31, 28, 13, 4, 5
2016/1/18, 87, 39, 26, 9, 1, 2
2016/1/19, 38, 58, 13, 33, 10, 13
2016/1/20, 132, 101, 5, 40, 37, 36
2016/1/21, 207, 91, 6, 31, 14, 24
2016/1/22, 198, 21, 27, 10, 3, 4
2016/1/23, 50, 35, 27, 9, 2, 4
2016/1/24, 47, 42, 26, 13, 2, 3
2016/1/25, 48, 29, 22, 20, 6, 5
2016/1/26, 69, 43, 22, 19, 9, 5
2016/1/27, 85, 79, 14, 42, 22, 18
2016/1/28, 181, 107, 18, 43, 27, 24
2016/1/29, 219, 58, 14, 27, 20, 15
2016/1/30, 148, 45, 24, 24, 10, 11
2016/1/31, 117, 16, 27, 13, 3, 4
2016/2/1, 53, 15, 27, 16, 4, 4
2016/2/2, 52, 34, 24, 23, 6, 6
2016/2/3, 80, 33, 18, 30, 7, 9
2016/2/4, 106, 15, 29, 13, 3, 4
2016/2/5, 58, 27, 31, 8, 2, 3
2016/2/6, 44, 32, 28, 19, 6, 6
2016/2/7, 76, 50, 31, 21, 10, 8
2016/2/8, 113, 176, 34, 21, 30, 9
2016/2/9, 221, 38, 36, 19, 10, 9
2016/2/10, 114, 80, 21, 33, 30, 25
2016/2/11, 182, 114, 24, 32, 27, 27
2016/2/12, 216, 99, 18, 28, 11, 20
2016/2/13, 206, 13, 29, 5, 2, 2
2016/2/14, 47, 13, 27, 5, 1, 2
2016/2/15, 32, 36, 28, 8, 1, 2
2016/2/16, 38, 32, 31, 8, 1, 2
2016/2/17, 40, 40, 29, 25, 8, 8
2016/2/18, 116, 26, 34, 12, 3, 3
2016/2/19, 55, 24, 32, 14, 3, 3
2016/2/20, 55, 14, 31, 9, 2, 3
2016/2/21, 49, 71, 23, 31, 14, 15
2016/2/22, 167, 60, 33, 22, 10, 10
2016/2/23, 128, 15, 33, 9, 3, 2
2016/2/24, 49, 36, 26, 22, 4, 6
2016/2/25, 79, 32, 27, 19, 3, 5
2016/2/26, 70, 42, 28, 18, 6, 5
2016/2/27, 91, 26, 29, 17, 4, 4
2016/2/28, 71, 40, 31, 17, 4, 7
2016/2/29, 93, 33, 24, 21, 5, 5
2016/3/1, 96, 86, 22, 40, 16, 16
2016/3/2, 188, 116, 27, 56, 16, 24
2016/3/3, 232, 151, 22, 60, 25, 32
2016/3/4, 345, 202, 18, 61, 33, 42
2016/3/5, 374, 177, 32, 11, 3, 2
2016/3/6, 150, 113, 14, 38, 16, 14
2016/3/7, 156, 61, 35, 19, 10, 8
2016/3/8, 81, 19, 33, 7, 1, 2
2016/3/9, 45, 15, 28, 8, 1, 2
2016/3/10, 41, 35, 29, 9, 1, 2
2016/3/11, 44, 42, 27, 20, 2, 4
2016/3/12, 66, 84, 17, 42, 21, 13
2016/3/13, 176, 35, 36, 15, 4, 3
2016/3/14, 68, 80, 29, 32, 12, 11
2016/3/15, 154, 108, 24, 37, 26, 11
2016/3/16, 194, 150, 60, 47, 21, 19
2016/3/17, 284, 150, 52, 52, 18, 18
2016/3/18, 298, 36, 46, 43, 7, 13
2016/3/19, 238, 75, 29, 22, 10, 9
2016/3/20, 147, 69, 37, 36, 8, 12
2016/3/21, 139, 110, 47, 47, 12, 11
2016/3/22, 189, 129, 19, 44, 16, 12
2016/3/23, 185, 34, 33, 16, 3, 6
2016/3/24, 64, 24, 36, 19, 1, 5
2016/3/25, 47, 36, 35, 21, 2, 3
2016/3/26, 70, 27, 35, 15, 1, 2
2016/3/27, 45, 31, 38, 16, 1, 2
2016/3/28, 40, 131, 32, 37, 9, 6
2016/3/29, 159, 52, 39, 14, 2, 2
2016/3/30, 57, 48, 37, 19, 4, 3
2016/3/31, 68, 135, 50, 41, 20, 13
2016/4/1, 203, 82, 33, 14, 4, 4
2015/10/2, 40, 49, 38, 23, 1, 5
2015/10/3, 70, 46, 40, 21, 2, 5
2015/10/4, 69, 92, 63, 41, 4, 11
2015/10/5, 176, 141, 86, 47, 4, 16
2015/10/6, 242, 195, 102, 49, 3, 19
2015/10/7, 326, 198, 51, 51, 4, 18
2015/10/8, 286, 22, 23, 9, 1, 1
2015/10/9, 27, 43, 25, 15, 1, 3
2015/10/10, 62, 22, 22, 6, 1, 2
2015/10/11, 22, 29, 31, 10, 1, 1
2015/10/12, 31, 28, 30, 19, 1, 2
2015/10/13, 42, 54, 28, 36, 3, 6
2015/10/14, 91, 98, 26, 49, 10, 19
2015/10/15, 180, 92, 53, 51, 6, 14
2015/10/16, 181, 162, 77, 64, 11, 20
2015/10/17, 255, 250, 31, 73, 9, 24
2015/10/18, 354, 49, 21, 27, 4, 9
2015/10/19, 132, 67, 20, 27, 4, 7
2015/10/20, 123, 82, 5, 35, 5, 13
2015/10/21, 161, 57, 13, 18, 1, 7
2015/10/22, 132, 43, 10, 20, 1, 6
2015/10/23, 90, 53, 19, 29, 1, 7
2015/10/24, 123, 60, 22, 26, 4, 9
2015/10/25, 129, 45, 9, 27, 4, 6
2015/10/26, 89, 55, 18, 15, 1, 3
2015/10/27, 88, 33, 16, 19, 1, 4
2015/10/28, 52, 15, 24, 12, 1, 2
2015/10/29, 32, 15, 23, 9, 1, 1
2015/10/30, 37, 32, 17, 22, 2, 4
2015/10/31, 72, 48, 17, 30, 4, 7
2015/11/1, 110, 70, 14, 38, 6, 9
2015/11/2, 147, 74, 13, 43, 5, 13
2015/11/3, 164, 127, 29, 48, 11, 20
2015/11/4, 219, 136, 12, 56, 10, 17
2015/11/5, 256, , 13, 28, 3, 9
2015/11/6, 166, 15, 21, 10, 1, 3
2015/11/7, 61, 16, 21, 9, 1, 3
2015/11/8, 55, 66, 16, 20, 2, 6
2015/11/9, 127, 101, 2, 28, 6, 16
2015/11/10, 198, 101, 1, 28, 3, 13
2015/11/11, 192, 82, 2, 27, 4, 17
2015/11/12, 184, 120, 1, 28, 3, 22
2015/11/13, 217, 141, 2, 35, 8, 27
2015/11/14, 255, 109, 5, 38, 11, 31
2015/11/15, 308, 154, 15, 34, 9, 29
2015/11/16, 264, 56, 8, 32, 4, 11
2015/11/17, 140, 57, 10, 27, 3, 13
