id,name,serialNumber,ethnicity,gender,area,rank,created,updated,hired,image_url
535d0df7-f26a-4c5d-9699-3df24343960b,Diaz L Orellana,36558,Hispanic,Female,Rampart Division,Lieutenant I,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/ORELLANAJACKELINEL-36558.jpg
70c6a624-bfcd-4bc5-ad8f-9a0714c3e186,Gary Parker,37654,White,Male,Harbor Division,Police Officer III,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/PARKERGARYR-37654.jpg
0a014d95-4cde-4dcc-9836-0e5e6ffdc188,John Parker,36560,Asian,Male,Devonshire Division,Police Officer III,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/PARKERJOHNC-36560.jpg
8a9f23cb-2245-4d62-87c0-0c8c4710793f,Joshua Parker,38959,Hispanic,Male,Wilshire Division,Police Officer III,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/PARKERJOSHUAE-38959.jpg
d03e9bfc-fea4-4ac4-926c-4a3361a37612,Sean Parker,32587,White,Male,Air Support Division,Captain II,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/PARKERSEANC-32587.jpg
9c5bb8b1-7473-46bf-aacf-724cbdde80ae,David Parker,37112,White,Male,Transit Services Group,Sergeant II,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/PARKERDAVIDC-37112.jpg
022a8e98-214d-419b-8104-a23217dced0b,Gregory Parker,31685,Black,Male,Detective Support and Vice Division,Police Officer III,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/PARKERGREGORY-31685.jpg
0fcbfd8d-f580-4cca-83ee-3c4b91adccf5,Campos J Cruz,42150,Hispanic,Female,Newton Division,Police Officer II,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/CRUZ-CAMPOSROSALIA-42150.jpg
651d83f1-1c5b-45cb-bbc4-13a2e12bf577,Saint-James M Cruz,30287,Hispanic,Female,Training Division,Sergeant II,2023-03-18,2023-03-18,1992-01-01,https://watchthewatchers.net/headshots/CRUZSAINT-JAMESALICIAM-30287.jpg
2a918524-15d4-4201-b415-2f61993d305c,Zuniga Cruz,45043,Hispanic,Male,Rampart Division,Police Officer I,2023-03-18,2023-03-18,2022-01-01,https://watchthewatchers.net/headshots/CRUZZUNIGAJR.ISMAEL-45043.jpg
323c20f3-3e87-4498-9ae2-d76d72a2c648,Alvin Cruz,43631,Hispanic,Male,Newton Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/CRUZALVINA-43631.jpg
9a7781f6-be83-41f7-8f43-cb2e063a5927,Angelica Cruz,44987,Hispanic,Female,Topanga Division,Police Officer I,2023-03-18,2023-03-18,2022-01-01,https://watchthewatchers.net/headshots/CRUZANGELICAE-44987.jpg
a750c7b8-bd99-4375-bd0d-9628b0cab20e,Carlos Cruz,37819,Hispanic,Male,Northeast Division,Sergeant I,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/CRUZCARLOSA-37819.jpg
914bb13e-08e9-4946-ae2b-6fff3642d724,Damian Cruz,43125,Hispanic,Male,Hollenback Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/CRUZDAMIAN-43125.jpg
e7187f0c-cd6f-4e25-a677-59bd3d6659a8,David Cruz,41399,Hispanic,Male,Hollywood Division,Police Officer II,2023-03-18,2023-03-18,2013-01-01,https://watchthewatchers.net/headshots/CRUZDAVIDC-41399.jpg
10ba8b08-11d2-40ff-b4b1-bb42273dfe93,Adrian Cruz,38885,Hispanic,Male,West Valley Division,Police Officer III,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/CRUZADRIANM-38885.jpg
bb52c6c8-0d2d-42f8-b641-bdfcb1ce0bd0,Jeffrey Cruz,40028,Filipino,Male,Devonshire Division,Police Officer II,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/CRUZJEFFREY-40028.jpg
05a52cf9-eb62-49fc-9f7b-b3fb0a62fca6,Francisco Cruz,44424,Hispanic,Male,Van Nuys Division,Police Officer II,2023-03-18,2023-03-18,2020-01-01,https://watchthewatchers.net/headshots/CRUZFRANCISCOR-44424.jpg
ec7589b2-2fa5-4e7c-9899-59e6c9243729,Joe Cruz,35154,Hispanic,Male,Pacific Division,Police Officer III,2023-03-18,2023-03-18,1999-01-01,https://watchthewatchers.net/headshots/CRUZJOEH-35154.jpg
12bc9687-2160-4438-ad88-432bdf67947b,Karen Cruz,43632,Hispanic,Female,Mission Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/CRUZKARENA-43632.jpg
fa646a36-38dd-4278-862f-3c7e22e72774,Marcial Cruz,35991,Hispanic,Male,Devonshire Division,Police Officer III,2023-03-18,2023-03-18,2001-01-01,https://watchthewatchers.net/headshots/CRUZMARCIAL-35991.jpg
287ee200-4060-4a1b-9fba-143f0864cf3d,Matthew Cruz,43791,Filipino,Male,Media Relations Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/CRUZMATTHEWP-43791.jpg
edbba813-a279-4b9d-82cd-4e6ba8c1311a,Patrick V Cruz,43931,Filipino,Male,Rampart Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/CRUZPATRICKOWENV-43931.jpg
0e6dbab2-a1e9-433c-982c-d747065a57db,Paul Cruz,37894,Hispanic,Male,Rampart Division,Police Officer III,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/CRUZPAULD-37894.jpg
2d0ca0fc-e298-467d-8ad9-b9831a689d38,Roland Cruz,37865,Filipino,Male,Wilshire Division,Sergeant I,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/CRUZROLANDJ-37865.jpg
88c42d5b-1807-47b0-a6b7-3030c1ea02e1,Sammy Cruz,33314,Hispanic,Male,Detective Support and Vice Division,Detective I,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/CRUZSAMMY-33314.jpg
0760e4d2-bedd-48ca-894b-1631869aa7da,Enrique Cruz,43242,Hispanic,Male,Foothill Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/CRUZENRIQUEA-43242.jpg
19b8eeed-d323-4786-b5b6-ac73524f0e35,Victor Cruz,38623,Hispanic,Male,Hollenback Division,Sergeant I,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/CRUZVICTORA-38623.jpg
156ecf6a-36ba-4bf1-b3fd-14b8d05d08f4,Jorge Cruz,35297,Hispanic,Male,Force Investigation Division,Detective II,2023-03-18,2023-03-18,1999-01-01,https://watchthewatchers.net/headshots/CRUZJORGE-35297.jpg
d2961f27-6291-448b-97da-16ba07ae33f6,Cruz Rogelio Dela,37573,Filipino,Male,Devonshire Division,Lieutenant I,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/unknown.jpg
81ab4f73-0a17-413e-afb1-6b8ccaf55622,Eric Delacruz,35759,Hispanic,Male,Central Division,Police Officer II,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/DELACRUZERIC-35759.jpg
42b0e27e-c4ad-4c7c-8515-59483429cdb7,Cruz Ryan Vito,36752,Filipino,Male,Devonshire Division,Detective I,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/VITOCRUZMARCRYANB-36752.jpg
5896ae5b-ecad-462b-ab73-02ce687607a6,Gay N Edwards,42753,Black,Female,West Valley Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/EDWARDSGAYFACION-42753.jpg
e75cf2be-4dcf-42c0-b098-f2a9352bb5e8,Carey Edwards,26554,Black,Male,Detective Support and Vice Division,Detective II,2023-03-18,2023-03-18,1989-01-01,https://watchthewatchers.net/headshots/EDWARDSCAREYL-26554.jpg
47a1e8c6-7b21-4bc1-984a-457f1501d175,Daryl Edwards,33134,Black,Male,West Los Angeles Division,Sergeant II,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/EDWARDSDARYLT-33134.jpg
517b6825-cf9e-43f8-8ebf-bb0f52892022,James Edwards,27768,White,Male,Gang and Narcotics Division ,Detective II,2023-03-18,2023-03-18,1990-01-01,https://watchthewatchers.net/headshots/EDWARDSJAMESP-27768.jpg
46fb9048-2152-4f4a-90f4-afbf252ead83,Keleigh Edwards,40564,White,Female,Pacific Division,Sergeant I,2023-03-18,2023-03-18,2010-01-01,https://watchthewatchers.net/headshots/EDWARDSKELEIGH-40564.jpg
eb7f0c03-a54a-4224-a720-88397bf081df,Kenneth Edwards,35476,Hispanic,Male,Transit Services Division,Sergeant II,2023-03-18,2023-03-18,1999-01-01,https://watchthewatchers.net/headshots/EDWARDSKENNETHM-35476.jpg
62e73e04-7959-49fb-ba2f-b49490a83e18,Matthew Edwards,43723,White,Male,Pacific Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/EDWARDSMATTHEW-43723.jpg
4db78ddf-f985-4d02-8395-1f30f5bba59b,Theodore Edwards,30389,Black,Male,West Traffic Division,Lieutenant I,2023-03-18,2023-03-18,1993-01-01,https://watchthewatchers.net/headshots/EDWARDSTHEODOREM-30389.jpg
09a09a90-ba7a-4f7f-8d1b-c1291ab005cd,Kelly Edwards,35967,Black,Male,77th,Detective II,2023-03-18,2023-03-18,2001-01-01,https://watchthewatchers.net/headshots/EDWARDSKELLYD-35967.jpg
617d22fc-603f-4ded-aa68-34b78242b403,Corey Collins,44228,Black,Male,Olympic Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/COLLINSCOREYA-44228.jpg
5c4e74c3-b880-46b4-ba97-25a50ec21b6b,Terrence Collins,38318,Black,Male,Transit Services Division,Sergeant I,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/COLLINSTERRENCEL-38318.jpg
80e5df5b-402b-4de4-be96-33e4b32342e5,Timothy Collins,35795,Asian,Male,Training Division,Police Officer III,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/COLLINSTIMOTHYW-35795.jpg
b3e0f356-dcb4-438e-af40-e5cfaed6bd98,Collins G Covington,34678,Black,Female,LAX Field Services Division,Police Officer II,2023-03-18,2023-03-18,1998-01-01,https://watchthewatchers.net/headshots/COLLINSBOBBIEG-34678.jpg
5f382a6f-ecd1-46fe-a37f-edc2ab0a7918,La Reyes De,38839,Hispanic,Male,Olympic Division,Detective I,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/DELAROSAWILLIAM-38839.jpg
5098944a-daf5-4356-9a54-0f73dad39dba,Alfredo Reyes,32024,Hispanic,Male,Southeast Division,Detective I,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/REYESALFREDOE-32024.jpg
9d819e27-e590-432c-971f-5d5d59b149e8,Andreina Reyes,43373,Hispanic,Female,Foothill Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/REYESANDREINA-43373.jpg
471b28a4-5ed2-406f-8b86-c1863cfdb035,Donna Reyes,34432,Hispanic,Female,Pacific Division,Police Officer III,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/REYESDONNA-34432.jpg
92f87f91-98f5-47d7-b74c-dab849743f5a,Elizabeth Reyes,36106,Hispanic,Female,Detective Support and Vice Division,Detective III,2023-03-18,2023-03-18,2001-01-01,https://watchthewatchers.net/headshots/REYESELIZABETH-36106.jpg
0f3f2ecd-2f1a-4492-9d48-706884157f27,Freddy Reyes,43187,Hispanic,Male,Hollywood Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/REYESFREDDY-43187.jpg
a498fd12-da35-4413-befd-92dde464a022,Gustavo Reyes,39302,Hispanic,Male,Community Safety Partnership Bureau,Police Officer III,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/REYESGUSTAVO-39302.jpg
afd1294e-f587-4d61-90a8-b315d7ea0966,Irene Reyes,44788,Hispanic,Female,Wilshire Division,Police Officer I,2023-03-18,2023-03-18,2021-01-01,https://watchthewatchers.net/headshots/REYESIRENE-44788.jpg
c5d60f0a-95cf-42c5-b572-c2229816d29b,Isaac Reyes,32894,Hispanic,Male,West Valley Division,Detective I,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/REYESISAACA-32894.jpg
f111f9ad-f110-4995-ae86-fef33bba8b18,Jesse Reyes,32700,Hispanic,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/REYESJESSEJ-32700.jpg
5028db63-5cf2-4d2b-8df9-70d15ba6a78d,John Reyes,45291,Hispanic,Male,Recruit (Training Division),Police Officer I,2023-03-18,2023-03-18,2022-01-01,https://watchthewatchers.net/headshots/unknown.jpg
68d9feed-c0b5-4fb1-a5e6-b842b43e393c,Jorge Reyes,42668,Hispanic,Male,Southwest Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/REYESJORGE-42668.jpg
ce5e696b-f11c-4901-82c9-988507bddbe5,Jose Reyes,36868,Hispanic,Male,Southeast Division,Sergeant II,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/REYESJOSED-36868.jpg
c56a44c1-1460-4d3a-b7f0-d570a20eee26,Jose Reyes,35771,Hispanic,Male,Rampart Division,Police Officer II,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/REYESJOSEL-35771.jpg
ae351f38-b9e4-4761-b2b9-a9ede284fb36,Jose Reyes,37980,Hispanic,Male,Devonshire Division,Sergeant I,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/REYESJOSEW-37980.jpg
5d9eef66-a862-4a8d-80c7-6e1a9f7ff9b7,Juan Reyes,30448,Hispanic,Male,Southeast Division,Police Officer III,2023-03-18,2023-03-18,1993-01-01,https://watchthewatchers.net/headshots/REYESJUANO-30448.jpg
0c4b32df-8b8a-456a-bdb1-2e5861df4545,Karina Reyes,45131,Filipino,Female,Hollywood Division,Police Officer I,2023-03-18,2023-03-18,2022-01-01,https://watchthewatchers.net/headshots/REYESKARINAT-45131.jpg
f7be5b4b-1062-44ca-bab5-bc291298b3d8,Luis Reyes,33184,Hispanic,Male,Northeast Division,Police Officer III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/REYESLUISC-33184.jpg
4409ff5e-3367-43df-b183-f61337333aa3,Maria Reyes,35912,Hispanic,Female,PER-RW,Detective I,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/REYESMARIAG-35912.jpg
6c6544e7-0918-4c4f-901a-0a0defd082f9,Noel Reyes,41778,Hispanic,Male,Van Nuys Division,Police Officer II,2023-03-18,2023-03-18,2014-01-01,https://watchthewatchers.net/headshots/REYESNOEL-41778.jpg
05e7f28e-55c0-405d-9872-7f62a1dc645c,Raymond Reyes,39301,Hispanic,Male,West Valley Division,Police Officer II,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/REYESRAYMOND-39301.jpg
625076c7-93e4-46cd-b8a0-19a562cd3a4d,Rolando Reyes,40499,Hispanic,Male,Newton Division,Police Officer II,2023-03-18,2023-03-18,2010-01-01,https://watchthewatchers.net/headshots/REYESROLANDO-40499.jpg
947bf505-2622-4b07-915d-7f4de0fd527d,Salvador Reyes,33939,Hispanic,Male,Southeast Division,Detective III,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/REYESSALVADOR-33939.jpg
73b6dd99-6df7-4171-91a1-8b2a36fcaf75,Salvador Reyes,40119,Hispanic,Male,Valley Traffic Division,Police Officer III,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/REYESSALVADOR-40119.jpg
ab29f352-6783-4b0f-a7c3-a1ac59a7de9f,Steve Reyes,38293,Hispanic,Male,Southwest Division,Detective I,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/REYESSTEVEA-38293.jpg
4842c3b9-bcb6-4cdb-bcb2-5ecdbda73371,Timothy Reyes,35770,Hispanic,Male,Rampart Division,Police Officer II,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/REYESTIMOTHYW-35770.jpg
9066a0ad-694e-4eaf-bced-73dac0342d2d,Vanessa Reyes,44630,Hispanic,Female,Southwest Division,Police Officer II,2023-03-18,2023-03-18,2020-01-01,https://watchthewatchers.net/headshots/REYESVANESSA-44630.jpg
9c86703a-df7f-4718-b58f-22565e923012,Wendy Reyes,36912,Hispanic,Female,Hollenback Division,Detective II,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/REYESWENDYM-36912.jpg
cadc3712-d9d8-437e-80e8-3902136c54be,Angelo Stewart,27546,Black,Male,Southeast Division,Police Officer III,2023-03-18,2023-03-18,1990-01-01,https://watchthewatchers.net/headshots/STEWARTANGELOT-27546.jpg
5b3bf0fd-d384-43cf-8cbd-b71e942f134e,Anthony Stewart,31465,American Indian,Male,West Traffic Division,Police Officer II,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/STEWARTANTHONYD-31465.jpg
f7f03075-810d-4b75-a4d7-3c7e179afc5d,Justin Stewart,32415,White,Male,Harbor Division,Sergeant I,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/STEWARTJUSTINC-32415.jpg
6f0a603f-4bbf-4872-8419-8520ac6b5829,Michael Stewart,35916,White,Male,Topanga Division,Sergeant I,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/STEWARTMICHAELH-35916.jpg
a1d4dae4-d2ee-4b5d-a8de-582b82e49fcc,Ryon Stewart,44172,Black,Male,West Los Angeles Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/STEWARTRYOND-44172.jpg
1569e35f-3835-46cd-964d-9c21492c53a9,Stewart Yoon,38345,Asian,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/YOONSTEWARTJ-38345.jpg
07f037a4-95f2-4ffc-9d31-e33a7969431f,Michael Morris,39109,White,Male,Detective Support and Vice Division,Detective II,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/MORRISMICHAELJ-39109.jpg
c1598aab-8d33-4fef-9509-2efda0ec0563,Timothy Morris,33798,Black,Male,Custody Services Division,Sergeant I,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/MORRISTIMOTHYJ-33798.jpg
f435df04-3f44-4234-9e8e-291d6b67213b,Brian Morrison,30789,White,Male,Emergency Services Division,Captain III,2023-03-18,2023-03-18,1994-01-01,https://watchthewatchers.net/headshots/MORRISONBRIANA-30789.jpg
565af609-68ca-40e4-9aac-009236c6b16d,Joshua Morrison,42993,Hispanic,Male,Southwest Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/MORRISONJOSHUA-42993.jpg
e4e92629-4bc9-4335-8bc3-5a2e5a85d7fb,Brittany Morris,39110,Black,Female,Office of Constitutional Policing and Policy,Sergeant II,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/MORRISBRITTANY-39110.jpg
698371d0-7329-4ce3-8932-a2610c4ad390,Morales Amarillas,44864,Hispanic,Male,Devonshire Division,Police Officer I,2023-03-18,2023-03-18,2021-01-01,https://watchthewatchers.net/headshots/AMARILLASMORALESRIGO-44864.jpg
fc96e11f-66d3-4d86-a041-79b423d7b4ce,Morales Gutierrez,43411,Hispanic,Male,77th,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/GutierrezMoralesAntolin-43411.jpg
c36e3510-5710-426d-8e89-c8b1a8494206,Morales Q Lemus,39052,Hispanic,Male,PER-RW,Police Officer III,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/MORALESELIMELECQ-39052.jpg
8c7a4b1f-96fa-4e8b-9bfe-1f2214cf40c4,Morales A Molina,45327,Hispanic,Male,Recruit (Training Division),Police Officer I,2023-03-18,2023-03-18,2022-01-01,https://watchthewatchers.net/headshots/unknown.jpg
3138f2a1-a22b-405b-ab41-eb542930171f,Requena F Morales,39937,Hispanic,Male,Internal Affairs Division,Detective II,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/MORALESREQUENAJORGE-39937.jpg
e5e04a0d-8302-4992-9c63-c5bdcaff3feb,Alfredo Morales,36906,Hispanic,Male,Juvenile Division,Detective I,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/MORALESALFREDO-36906.jpg
84d8d752-1b2e-4093-b3c7-9ee31f3a0a13,Aquiles Morales,33055,Hispanic,Male,Detective Support and Vice Division,Sergeant I,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/MORALESAQUILESH-33055.jpg
6c315a15-01ac-49e3-ac66-9a0aeefebd1f,Brenda Morales,34308,Hispanic,Female,Newton Division,Police Officer III,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/MORALESBRENDAL-34308.jpg
5270a436-b298-4484-a8ab-8ecd102df9c3,Bryan Morales,42701,Hispanic,Male,Van Nuys Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/MORALESBRYAN-42701.jpg
72587cab-c5b0-4039-964f-ad21a332a380,Edward Morales,32198,Hispanic,Male,Wilshire Division,Police Officer II,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/MORALESEDWARD-32198.jpg
83b0b527-9285-4a89-8f7a-270e997dcc40,Elaine Morales,25813,Hispanic,Female,Central Division,Captain III,2023-03-18,2023-03-18,1988-01-01,https://watchthewatchers.net/headshots/MORALESELAINE-25813.jpg
d9bec6cc-b9d5-4334-b68b-ede80b8dcfdd,Gerardo Morales,33056,Hispanic,Male,Hollywood Division,Detective I,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/MORALESGERARDO-33056.jpg
0012790a-8252-4020-8bbb-3ca4882277c1,Isabel Morales,42207,Hispanic,Female,North Hollywood Division,Police Officer II,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/MORALESISABEL-42207.jpg
bc8e622b-592f-4d63-ba07-14d48dddc63c,Jaime Morales,38757,Hispanic,Male,Detective Support and Vice Division,Police Officer II,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/MORALESJAIMEA-38757.jpg
7735656a-fab7-4010-9d00-6e72fba13004,Jessamyn Morales,32882,Hispanic,Female,PER-RW,Detective III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/MORALESJESSAMYN-32882.jpg
33c9d1b4-0123-4fed-b353-66acceb00101,Joel Morales,37799,Hispanic,Male,77th,Police Officer II,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/MORALESJOEL-37799.jpg
43c26a10-f715-4fb9-8f78-07538fb13891,Jorge Morales,31585,Hispanic,Male,Gang and Narcotics Division ,Detective II,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/MORALESJRJORGE-31585.jpg
79efc192-14e9-4a26-8b2a-e6c66e3941bb,Jorge Morales,40333,Hispanic,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/MORALESJR.JORGEA-40333.jpg
452bc823-aba4-47a7-b606-46f4d6af79fe,Kenneth Morales,42322,Hispanic,Male,Foothill Division,Police Officer II,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/MORALESKENNETHN-42322.jpg
e95a2284-df1d-4a5a-9263-4affd8629149,Kevin Morales,43425,Hispanic,Male,Hollywood Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/MORALESKEVINA-43425.jpg
3abd494d-b048-4b33-ba66-0842babd9135,Lisa Morales,37683,Hispanic,Female,Foothill Division,Sergeant I,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/MORALESLISAM-37683.jpg
12810812-a9fe-4239-8a25-169b7edcbc19,Mariela Morales,45157,Hispanic,Female,North Hollywood Division,Police Officer I,2023-03-18,2023-03-18,2022-01-01,https://watchthewatchers.net/headshots/MORALESMARIELAS-45157.jpg
279dc5af-9e19-4688-a552-0b0b710738a3,Mario Morales,33413,Hispanic,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/MORALESMARIO-33413.jpg
45c9896f-5af6-4104-8702-d0bb2ca0c18c,Marylou Morales,43735,Hispanic,Female,West Valley Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/MORALESMARYLOU-43735.jpg
a643343a-bb15-4be2-a815-120f1d63ba60,Mauro Morales,36645,Hispanic,Male,West Bureau,Police Officer II,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/MORALESMAUROA-36645.jpg
cba6d1af-27f2-4e6c-94c3-cfe015b20220,Michael Morales,30248,Hispanic,Male,Harbor Division,Sergeant I,2023-03-18,2023-03-18,1991-01-01,https://watchthewatchers.net/headshots/MORALESMICHAEL-30248.jpg
26480552-dcd8-41c7-8414-8e3230274b9c,Natalie Morales,44331,Hispanic,Female,Hollenback Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/MORALESNATALIEC-44331.jpg
33035e92-3fd5-4ffe-8425-1089c229b10f,Oscar Morales,39656,Hispanic,Male,Southeast Division,Police Officer II,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/MORALESOSCAR-39656.jpg
b44ff2a5-8220-421b-baa7-1ce3108a5fed,Rene Morales,33624,Hispanic,Male,Northeast Division,Police Officer II,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/MORALESRENEM-33624.jpg
9cd69bbc-7a82-4256-aeea-6284e7ace421,Renee Morales,44295,Hispanic,Female,77th,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/MORALESRENEEA-44295.jpg
cc85eee4-f773-4db9-b0f5-ef196e8ee5ce,Roberto Morales,34656,Hispanic,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,1998-01-01,https://watchthewatchers.net/headshots/MORALESROBERTOC-34656.jpg
863811d5-5feb-4d53-be9e-04b1fd1bb2e7,Stephanie Morales,39007,Hispanic,Female,Office of Operations,Police Officer III,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/MORALESSTEPHANIE-39007.jpg
e45d96b9-515f-4b5c-aee2-f8f836478c95,Mario Morales,41121,Hispanic,Male,Hollenback Division,Police Officer II,2023-03-18,2023-03-18,2012-01-01,https://watchthewatchers.net/headshots/MORALESMARIOR-41121.jpg
d11fd456-d151-40f7-86cf-8b23e8a123e0,Brian Murphy,35907,White,Male,Valley Bureau,Detective I,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/MURPHYBRIANP-35907.jpg
54efd1b8-b93f-4d94-9ce8-9493c4598470,Jesse Murphy,35458,White,Male,PER-RW,Sergeant I,2023-03-18,2023-03-18,1999-01-01,https://watchthewatchers.net/headshots/MURPHYJESSEC-35458.jpg
593d9f87-1cab-409e-a86b-472196b7a262,Joseph Murphy,43462,Black,Male,Central Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/MURPHYJOSEPHT-43462.jpg
