3/10/20,CLT,826,813
3/10/20,DEN,935,920
3/10/20,DFW,1004,991
3/10/20,DTW,557,549
3/10/20,EWR,651,635
3/10/20,FLL,473,463
3/10/20,IAD,434,415
3/10/20,IAH,695,688
3/10/20,JFK,586,569
3/10/20,LAS,652,585
3/10/20,LAX,926,894
3/10/20,LGA,565,562
3/10/20,MCO,553,544
3/10/20,MIA,623,591
3/10/20,MSP,567,558
3/10/20,ORD,1310,1279
3/10/20,PHL,553,538
3/10/20,PHX,668,657
3/10/20,SAN,315,308
3/10/20,SEA,612,595
3/10/20,SFO,602,586
3/10/20,SLC,448,438
3/10/20,YUL,331,310
3/10/20,YVR,416,364
3/10/20,YYZ,613,588
3/11/20,ATL,1285,1272
3/11/20,BOS,654,585
3/11/20,BWI,365,360
3/11/20,CLT,814,808
3/11/20,DEN,915,891
3/11/20,DFW,1009,995
3/11/20,DTW,552,545
3/11/20,EWR,657,635
3/11/20,FLL,470,454
3/11/20,IAD,431,412
3/11/20,IAH,695,688
3/11/20,JFK,598,580
3/11/20,LAS,638,530
3/11/20,LAX,941,895
3/11/20,LGA,558,554
3/11/20,MCO,543,536
3/11/20,MIA,628,594
3/11/20,MSP,571,562
3/11/20,ORD,1315,1280
3/11/20,PHL,543,532
3/11/20,PHX,687,637
3/11/20,SAN,321,303
3/11/20,SEA,601,585
3/11/20,SFO,615,592
3/11/20,SLC,460,447
3/11/20,YUL,336,312
3/11/20,YVR,418,363
3/11/20,YYZ,633,607
3/12/20,ATL,1322,1309
3/12/20,BOS,653,587
3/12/20,BWI,365,356
3/12/20,CLT,845,838
3/12/20,DEN,930,919
3/12/20,DFW,1064,1048
3/12/20,DTW,593,584
3/12/20,EWR,678,662
3/12/20,FLL,492,480
3/12/20,IAD,462,428
3/12/20,IAH,701,691
3/12/20,JFK,628,606
3/12/20,LAS,733,706
3/12/20,LAX,958,913
3/12/20,LGA,579,572
3/12/20,MCO,563,550
3/12/20,MIA,646,600
3/12/20,MSP,601,591
3/12/20,ORD,1349,1307
3/12/20,PHL,561,546
3/12/20,PHX,681,658
3/12/20,SAN,320,314
3/12/20,SEA,625,602
3/12/20,SFO,629,609
3/12/20,SLC,472,458
3/12/20,YUL,343,319
3/12/20,YVR,421,364
3/12/20,YYZ,650,607
3/13/20,ATL,1341,1323
3/13/20,BOS,658,582
3/13/20,BWI,384,372
3/13/20,CLT,836,828
3/13/20,DEN,940,917
3/13/20,DFW,1056,1023
3/13/20,DTW,584,579
3/13/20,EWR,658,642
3/13/20,FLL,491,476
3/13/20,IAD,451,421
3/13/20,IAH,694,686
3/13/20,JFK,647,625
3/13/20,LAS,717,664
3/13/20,LAX,982,937
3/13/20,LGA,580,562
3/13/20,MCO,583,567
3/13/20,MIA,656,622
3/13/20,MSP,612,595
3/13/20,ORD,1339,1305
3/13/20,PHL,559,539
3/13/20,PHX,705,671
3/13/20,SAN,332,313
3/13/20,SEA,635,596
3/13/20,SFO,633,609
3/13/20,SLC,497,474
3/13/20,YUL,337,300
3/13/20,YVR,422,354
3/13/20,YYZ,656,628
3/14/20,ATL,1181,1159
3/14/20,BOS,558,503
3/14/20,BWI,321,310
3/14/20,CLT,784,768
3/14/20,DEN,905,872
3/14/20,DFW,921,906
3/14/20,DTW,458,454
3/14/20,EWR,572,554
3/14/20,FLL,515,502
3/14/20,IAD,375,353
3/14/20,IAH,647,633
3/14/20,JFK,610,582
3/14/20,LAS,611,589
3/14/20,LAX,930,875
3/14/20,LGA,365,362
3/14/20,MCO,606,592
3/14/20,MIA,608,566
3/14/20,MSP,539,525
3/14/20,ORD,1217,1189
3/14/20,PHL,467,444
3/14/20,PHX,698,678
3/14/20,SAN,306,293
3/14/20,SEA,575,532
3/14/20,SFO,582,560
3/14/20,SLC,465,443
3/14/20,YUL,283,264
3/14/20,YVR,384,331
3/14/20,YYZ,581,553
3/15/20,ATL,1209,1186
3/15/20,BOS,589,515
3/15/20,BWI,304,296
3/15/20,CLT,812,797
3/15/20,DEN,859,841
3/15/20,DFW,973,949
3/15/20,DTW,520,513
3/15/20,EWR,592,574
3/15/20,FLL,531,511
3/15/20,IAD,400,376
3/15/20,IAH,668,644
3/15/20,JFK,628,580
3/15/20,LAS,633,608
3/15/20,LAX,897,839
3/15/20,LGA,435,416
3/15/20,MCO,594,572
3/15/20,MIA,615,575
3/15/20,MSP,508,497
3/15/20,ORD,1242,1187
3/15/20,PHL,478,458
3/15/20,PHX,651,627
3/15/20,SAN,293,278
3/15/20,SEA,561,542
3/15/20,SFO,574,545
3/15/20,SLC,416,402
3/15/20,YUL,313,279
3/15/20,YVR,366,314
3/15/20,YYZ,620,553
3/16/20,ATL,1329,1295
3/16/20,BOS,651,556
3/16/20,BWI,357,340
3/16/20,CLT,823,796
3/16/20,DEN,892,872
3/16/20,DFW,1019,961
3/16/20,DTW,587,573
3/16/20,EWR,622,587
3/16/20,FLL,516,489
3/16/20,IAD,400,372
3/16/20,IAH,702,669
3/16/20,JFK,644,579
3/16/20,LAS,661,629
3/16/20,LAX,959,886
3/16/20,LGA,574,546
3/16/20,MCO,544,527
3/16/20,MIA,598,551
3/16/20,MSP,586,574
3/16/20,ORD,1339,1270
3/16/20,PHL,498,467
3/16/20,PHX,689,658
3/16/20,SAN,329,304
3/16/20,SEA,617,586
3/16/20,SFO,628,587
3/16/20,SLC,478,460
3/16/20,YUL,347,288
3/16/20,YVR,401,344
3/16/20,YYZ,647,546
3/17/20,ATL,1322,1238
3/17/20,BOS,651,526
3/17/20,BWI,362,341
3/17/20,CLT,797,751
3/17/20,DEN,937,899
3/17/20,DFW,1004,941
3/17/20,DTW,588,560
3/17/20,EWR,654,605
3/17/20,FLL,463,434
3/17/20,IAD,397,376
3/17/20,IAH,690,655
3/17/20,JFK,626,550
3/17/20,LAS,612,565
3/17/20,LAX,949,866
3/17/20,LGA,569,518
3/17/20,MCO,552,515
3/17/20,MIA,617,528
3/17/20,MSP,598,566
3/17/20,ORD,1317,1240
3/17/20,PHL,559,511
3/17/20,PHX,663,615
3/17/20,SAN,332,306
3/17/20,SEA,625,590
3/17/20,SFO,601,562
3/17/20,SLC,463,441
3/17/20,YUL,342,262
3/17/20,YVR,420,330
3/17/20,YYZ,657,540
3/18/20,ATL,1318,1202
3/18/20,BOS,630,510
3/18/20,BWI,362,326
3/18/20,CLT,791,691
3/18/20,DEN,938,857
3/18/20,DFW,1021,933
3/18/20,DTW,583,542
3/18/20,EWR,647,582
3/18/20,FLL,462,411
3/18/20,IAD,390,354
3/18/20,IAH,685,623
3/18/20,JFK,629,529
3/18/20,LAS,580,506
3/18/20,LAX,924,811
3/18/20,LGA,571,501
3/18/20,MCO,538,500
3/18/20,MIA,607,498
3/18/20,MSP,600,564
3/18/20,ORD,1328,1202
3/18/20,PHL,529,464
3/18/20,PHX,671,581
3/18/20,SAN,329,292
3/18/20,SEA,611,552
3/18/20,SFO,579,516
3/18/20,SLC,473,225
3/18/20,YUL,347,271
3/18/20,YVR,410,305
3/18/20,YYZ,640,491
3/19/20,ATL,1337,1080
3/19/20,BOS,648,513
3/19/20,BWI,374,313
3/19/20,CLT,820,760
3/19/20,DEN,941,505
3/19/20,DFW,1049,936
3/19/20,DTW,589,541
3/19/20,EWR,664,575
3/19/20,FLL,485,425
3/19/20,IAD,398,350
3/19/20,IAH,696,612
3/19/20,JFK,646,510
3/19/20,LAS,619,315
3/19/20,LAX,970,808
3/19/20,LGA,571,472
3/19/20,MCO,545,469
3/19/20,MIA,616,503
3/19/20,MSP,609,548
3/19/20,ORD,1357,1202
3/19/20,PHL,552,479
3/19/20,PHX,678,565
3/19/20,SAN,325,273
3/19/20,SEA,628,536
3/19/20,SFO,594,487
3/19/20,SLC,466,323
3/19/20,YUL,352,264
3/19/20,YVR,415,299
3/19/20,YYZ,660,478
