,flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved,date,month,day,weekday
10654,580897743,11351614,N950SG,AS32,L950SG,,PMD,,,,2019-10-26,10,26,Saturday
10655,527008660,11314118,N913WB,AS50,,,WHP,,,,2019-02-06,2,6,Wednesday
10656,527082381,11060318,N664PD,B06,,,WHP,,,,2019-02-06,2,6,Wednesday
10657,527127340,11314118,N913WB,AS50,,,WHP,,,,2019-02-06,2,6,Wednesday
10658,527085143,11101548,N704WP,AS50,N704WP,,WHP,VNY,VNY,,2019-02-06,2,6,Wednesday
10659,527070012,11057465,N661PD,AS50,N661PD,,WHP,,,,2019-02-06,2,6,Wednesday
10660,527092781,11060318,N664PD,B06,N664PD,,BUR,,,,2019-02-06,2,6,Wednesday
10661,526945182,11064122,N668PD,AS50,N668PD,,SMO,,,,2019-02-06,2,6,Wednesday
10662,527132462,11314118,N913WB,AS50,,,WHP,,,,2019-02-06,2,6,Wednesday
10663,527061096,11362520,N961LA,AS50,N961LA,,POC,,,,2019-02-06,2,6,Wednesday
10664,527062832,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,,2019-02-06,2,6,Wednesday
10665,527133994,11356213,N955LA,AS50,,,BUR,,,,2019-02-06,2,6,Wednesday
10666,527088730,11060318,N664PD,B06,N664PD,,,,,,2019-02-06,2,6,Wednesday
10667,527094134,11362520,N961LA,AS50,N961LA,,,,,,2019-02-06,2,6,Wednesday
10668,527047919,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-02-06,2,6,Wednesday
10669,527079616,11100597,N703WP,AS50,N703WP,,IYK,,,,2019-02-06,2,6,Wednesday
10670,527061755,11101548,N704WP,AS50,N704WP,,WHP,,,,2019-02-06,2,6,Wednesday
10671,527127971,11351458,N950LA,AS50,N950LA,,,,,,2019-02-06,2,6,Wednesday
10672,527011025,11314118,N913WB,AS50,,,CPM,,,,2019-02-06,2,6,Wednesday
10673,526953597,10656249,N267LA,AS50,N267LA,,WHP,BUR,BUR,,2019-02-06,2,6,Wednesday
10674,527116600,11100597,N703WP,AS50,N703WP,,,,,,2019-02-06,2,6,Wednesday
10675,527005054,11314118,N913WB,AS50,,,WHP,,,,2019-02-06,2,6,Wednesday
10676,527014512,11314118,N913WB,AS50,,,WHP,,,,2019-02-06,2,6,Wednesday
10677,527119682,11360017,N959LA,AS50,N959LA,,,,,,2019-02-06,2,6,Wednesday
10678,526999822,11064122,N668PD,AS50,,,WHP,,,,2019-02-06,2,6,Wednesday
10679,527117297,11361569,N960LA,AS50,N960LA,,LGB,LGB,LGB,,2019-02-06,2,6,Wednesday
10680,527094072,11101548,N704WP,AS50,N704WP,,,WHP,WHP,,2019-02-06,2,6,Wednesday
10681,527116403,11354311,N953LA,AS50,N953LA,,LGB,,,,2019-02-06,2,6,Wednesday
10682,526994528,11358115,N957LA,AS50,,,,,,,2019-02-06,2,6,Wednesday
10683,527066815,11100597,N703WP,AS50,N703WP,,VNY,IYK,IYK,,2019-02-06,2,6,Wednesday
10684,526966609,11358115,N957LA,AS50,,,CPM,,,,2019-02-06,2,6,Wednesday
10685,527015635,11356213,N955LA,AS50,N955LA,,EMT,,,,2019-02-06,2,6,Wednesday
10686,526984698,10656249,N267LA,AS50,N267LA,,WHP,WHP,WHP,,2019-02-06,2,6,Wednesday
10687,527105087,11060318,N664PD,B06,N664PD,,WHP,,,,2019-02-06,2,6,Wednesday
10688,526984526,11356213,N955LA,AS50,N955LA,,WHP,CCB,CCB,,2019-02-06,2,6,Wednesday
10689,527121330,11057465,N661PD,AS50,N661PD,,LGB,WHP,WHP,,2019-02-06,2,6,Wednesday
10690,527002898,11314118,N913WB,AS50,,,HHR,,,,2019-02-06,2,6,Wednesday
10691,527014528,11057465,N661PD,AS50,N661PD,,WHP,HHR,HHR,,2019-02-06,2,6,Wednesday
10692,527092755,11064122,N668PD,AS50,,,WHP,,,,2019-02-06,2,6,Wednesday
10693,527085633,10610099,N221LA,AS50,N221LA,,HHR,WHP,WHP,,2019-02-06,2,6,Wednesday
10694,527011291,11356213,N955LA,AS50,N955LA,,FUL,,,,2019-02-06,2,6,Wednesday
10695,527070775,11351614,N950SG,AS32,N950SG,,LGB,,,,2019-02-06,2,6,Wednesday
10696,526962733,11358115,N957LA,AS50,,,SMO,,,,2019-02-06,2,6,Wednesday
10697,527113448,10610099,N221LA,AS50,N221LA,,WHP,SMO,SMO,,2019-02-06,2,6,Wednesday
10698,527070541,11354311,N953LA,AS50,N953LA,,CPM,,,,2019-02-06,2,6,Wednesday
10699,526975329,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-02-06,2,6,Wednesday
10700,527108860,11060318,N664PD,B06,N664PD,,LGB,,,,2019-02-06,2,6,Wednesday
10701,526999371,11358115,N957LA,AS50,,,EMT,,,,2019-02-06,2,6,Wednesday
10702,527074280,11314118,N913WB,AS50,N913WB,,WHP,,,,2019-02-06,2,6,Wednesday
10703,526953598,11057465,N661PD,AS50,N661PD,,WHP,POC,POC,,2019-02-06,2,6,Wednesday
10704,527099905,11101548,N704WP,AS50,N704WP,,WHP,VNY,VNY,,2019-02-06,2,6,Wednesday
10705,527107398,11057465,N661PD,AS50,N661PD,,WHP,,,,2019-02-06,2,6,Wednesday
10706,527004806,11356213,N955LA,AS50,N955LA,,FUL,,,,2019-02-06,2,6,Wednesday
10707,527016023,10656249,N267LA,AS50,N267LA,,WHP,VNY,VNY,,2019-02-06,2,6,Wednesday
10708,527090701,11101548,N704WP,AS50,N704WP,,VNY,,,,2019-02-06,2,6,Wednesday
10709,526971003,11356213,N955LA,AS50,N955LA,,POC,,,,2019-02-06,2,6,Wednesday
10710,526984949,11057465,N661PD,AS50,N661PD,,WHP,,,,2019-02-06,2,6,Wednesday
10711,527109654,11360017,N959LA,AS50,N959LA,,LGB,,,,2019-02-06,2,6,Wednesday
10712,526989983,11358115,N957LA,AS50,,,LGB,,,,2019-02-06,2,6,Wednesday
10713,526983839,11064122,N668PD,AS50,N668PD,,VNY,,,,2019-02-06,2,6,Wednesday
10714,527122978,10610099,N221LA,AS50,N221LA,,WHP,,,,2019-02-06,2,6,Wednesday
10715,526978819,11356213,N955LA,AS50,N955LA,,,,,,2019-02-06,2,6,Wednesday
10716,527085231,11354311,N953LA,AS50,N953LA,,,CPM,CPM,,2019-02-06,2,6,Wednesday
10717,527075365,10610099,N221LA,AS50,N221LA,,WHP,VNY,VNY,,2019-02-06,2,6,Wednesday
10718,526964185,11351614,N950SG,AS32,N950SG,,WHP,LGB,LGB,,2019-02-06,2,6,Wednesday
10719,526978304,11314118,N913WB,AS50,,,CPM,,,,2019-02-06,2,6,Wednesday
10720,527112091,10696221,N306FD,B06,N306FD,,LGB,,,,2019-02-06,2,6,Wednesday
10721,527082089,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-02-06,2,6,Wednesday
10722,527006315,11314118,N913WB,AS50,,,SMO,,,,2019-02-06,2,6,Wednesday
10723,526956821,11358115,N957LA,AS50,,,LGB,,,,2019-02-06,2,6,Wednesday
10724,573805408,10497326,N110LA,B412,N110LA,,POC,EMT,EMT,,2019-09-22,9,22,Sunday
10725,573849744,10610099,N221LA,AS50,N221LA,,,HHR,HHR,,2019-09-22,9,22,Sunday
10726,573885742,11356213,N955LA,AS50,N955LA,,BUR,,,,2019-09-22,9,22,Sunday
10727,573733496,11356213,N955LA,AS50,N955LA,,,,,,2019-09-22,9,22,Sunday
10728,573796616,11362520,N961LA,AS50,N961LA,,LGB,EMT,EMT,,2019-09-22,9,22,Sunday
10729,573867905,10865027,N472LA,AS50,N472LA,,,,,,2019-09-22,9,22,Sunday
10730,573819794,10497326,N110LA,B412,N110LA,,,,,,2019-09-22,9,22,Sunday
10731,573814076,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-09-22,9,22,Sunday
10732,573719259,11356213,N955LA,AS50,N955LA,,WJF,,,,2019-09-22,9,22,Sunday
10733,573874401,11314118,N913WB,AS50,N913WB,,SMO,,,,2019-09-22,9,22,Sunday
10734,573883274,11363471,N962LA,AS50,N962LA,,FUL,,,,2019-09-22,9,22,Sunday
10735,573889265,10656249,N267LA,AS50,N267LA,,,LAX,LAX,,2019-09-22,9,22,Sunday
10736,573814947,10497326,N110LA,B412,N110LA,,WHP,SMO,SMO,,2019-09-22,9,22,Sunday
10737,573875461,10696221,N306FD,B06,N306FD,,VNY,WJF,WJF,,2019-09-22,9,22,Sunday
10738,573825191,11100597,N703WP,AS50,N703WP,,,,,,2019-09-22,9,22,Sunday
10739,573728558,11356213,N955LA,AS50,N955LA,,PMD,PMD,PMD,,2019-09-22,9,22,Sunday
10740,573716117,11061269,N665PD,AS50,N665PD,,,,,,2019-09-22,9,22,Sunday
10741,573863217,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-22,9,22,Sunday
10742,573818815,10865027,N472LA,AS50,N472LA,,,LGB,LGB,,2019-09-22,9,22,Sunday
10743,573710040,11353317,N952JH,AS32,N952JH,,,,,,2019-09-22,9,22,Sunday
10744,573888631,10497326,N110LA,B412,N110LA,,POC,LAX,LAX,,2019-09-22,9,22,Sunday
10745,573744137,11061269,N665PD,AS50,N665PD,,SMO,,,,2019-09-22,9,22,Sunday
10746,573721472,10865027,N472LA,AS50,N472LA,,,BUR,BUR,,2019-09-22,9,22,Sunday
10747,573700786,11356213,N955LA,AS50,N955LA,,WJF,,,,2019-09-22,9,22,Sunday
10748,573844288,10695270,N305FD,A139,N305FD,,VNY,,,,2019-09-22,9,22,Sunday
10749,573707903,11061269,N665PD,AS50,N665PD,,,LAX,LAX,,2019-09-22,9,22,Sunday
10750,573849048,11362520,N961LA,AS50,N961LA,,LGB,POC,POC,,2019-09-22,9,22,Sunday
10751,573842541,11353317,N952JH,AS32,N952JH,,POC,,,,2019-09-22,9,22,Sunday
10752,573844613,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-22,9,22,Sunday
10753,573872255,10696221,N306FD,B06,N306FD,,VNY,BUR,BUR,,2019-09-22,9,22,Sunday
10754,573821620,11100597,N703WP,AS50,N703WP,,WHP,WHP,WHP,,2019-09-22,9,22,Sunday
10755,573812946,11363471,N962LA,AS50,N962LA,,LGB,,,,2019-09-22,9,22,Sunday
10756,573718323,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-22,9,22,Sunday
10757,573852421,11362520,N961LA,AS50,N961LA,,,HHR,HHR,,2019-09-22,9,22,Sunday
10758,573889149,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-22,9,22,Sunday
10759,573747949,10612001,N223LA,AS50,POLICE,,WHP,WHP,WHP,,2019-09-22,9,22,Sunday
10760,573752476,10865027,N472LA,AS50,N472LA,,,SMO,SMO,,2019-09-22,9,22,Sunday
10761,573736159,11061269,N665PD,AS50,N665PD,,,CPM,CPM,,2019-09-22,9,22,Sunday
10762,573723192,11356213,N955LA,AS50,N955LA,,,BUR,BUR,,2019-09-22,9,22,Sunday
10763,573707922,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-22,9,22,Sunday
10764,573878436,11314118,N913WB,AS50,N913WB,,,VNY,VNY,,2019-09-22,9,22,Sunday
10765,573862738,11314118,N913WB,AS50,N913WB,,,BUR,BUR,,2019-09-22,9,22,Sunday
10766,573802951,11362520,N961LA,AS50,N961LA,,,EMT,EMT,,2019-09-22,9,22,Sunday
10767,573735988,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-09-22,9,22,Sunday
10768,573868285,10695270,N305FD,A139,N305FD,,VNY,,,,2019-09-22,9,22,Sunday
10769,573868014,10691466,N301FD,A139,FIRE1,,VNY,,,,2019-09-22,9,22,Sunday
10770,573847312,10497326,N110LA,B412,N110LA,,WHP,POC,POC,,2019-09-22,9,22,Sunday
10771,543497035,11057465,N661PD,AS50,N661PD,,,BUR,BUR,,2019-05-04,5,4,Saturday
10772,543361922,10696221,N306FD,B06,N306FD,,WHP,WHP,WHP,,2019-05-04,5,4,Saturday
10773,543505401,10527058,N14LA,B412,N14LA,,SMO,HHR,HHR,,2019-05-04,5,4,Saturday
10774,543351284,10865027,N472LA,,N472LA,,,HHR,HHR,,2019-05-04,5,4,Saturday
10775,543499984,10527058,N14LA,B412,N14LA,,WHP,CCD,CCD,,2019-05-04,5,4,Saturday
10776,543368769,11359066,N958LA,AS50,N958LA,,EMT,,,,2019-05-04,5,4,Saturday
10777,543474862,11358115,N957LA,AS50,,,,,,,2019-05-04,5,4,Saturday
10778,543495321,10527058,N14LA,B412,N14LA,,,,,,2019-05-04,5,4,Saturday
10779,543351505,11058416,N662PD,AS50,N662PD,,,,,,2019-05-04,5,4,Saturday
10780,543483169,11351614,N950SG,AS32,L950SG,,,EMT,EMT,,2019-05-04,5,4,Saturday
10781,543372585,11362520,N961LA,AS50,N961LA,,PMD,POC,POC,,2019-05-04,5,4,Saturday
10782,543377530,11362520,N961LA,AS50,N961LA,,EMT,TOA,TOA,,2019-05-04,5,4,Saturday
10783,543384983,11356213,N955LA,AS50,N955LA,,LGB,CPM,CPM,,2019-05-04,5,4,Saturday
10784,543484415,10527058,N14LA,B412,N14LA,,WHP,LAX,LAX,,2019-05-04,5,4,Saturday
10785,543340362,10527058,N14LA,B412,N14LA,,BUR,,,,2019-05-04,5,4,Saturday
10786,543514156,10865027,N472LA,,N472LA,,,VNY,VNY,,2019-05-04,5,4,Saturday
10787,543495430,11358115,N957LA,AS50,,,LGB,CPM,CPM,,2019-05-04,5,4,Saturday
10788,543360302,10865027,N472LA,,N472LA,,HHR,SMO,SMO,,2019-05-04,5,4,Saturday
10789,543442319,11355262,N954LA,AS50,N954LA,,EMT,,,,2019-05-04,5,4,Saturday
10790,543511547,11358115,N957LA,AS50,,,LGB,,,,2019-05-04,5,4,Saturday
10791,543343006,11359066,N958LA,AS50,N958LA,,EMT,,,,2019-05-04,5,4,Saturday
10792,543433415,11351614,N950SG,AS32,L950SG,,LGB,,,,2019-05-04,5,4,Saturday
10793,543472588,11351614,N950SG,AS32,L950SG,,LGB,,,,2019-05-04,5,4,Saturday
10794,543482921,10696221,N306FD,B06,N306FD,,,,,,2019-05-04,5,4,Saturday
10795,543475677,10865027,N472LA,,N472LA,,,SMO,SMO,,2019-05-04,5,4,Saturday
10796,543359484,10696221,N306FD,B06,N306FD,,,LAX,LAX,,2019-05-04,5,4,Saturday
10797,543466269,11351614,N950SG,AS32,L950SG,,,LGB,LGB,,2019-05-04,5,4,Saturday
10798,543389937,10865027,N472LA,,N472LA,,,,,,2019-05-04,5,4,Saturday
10799,543351081,11359066,N958LA,AS50,N958LA,,,POC,POC,,2019-05-04,5,4,Saturday
10800,543463827,11358115,N957LA,AS50,,,CPM,,,,2019-05-04,5,4,Saturday
10801,543400199,11356213,N955LA,AS50,N955LA,,CPM,LGB,LGB,,2019-05-04,5,4,Saturday
10802,543373987,10696221,N306FD,B06,N306FD,,WHP,BUR,BUR,,2019-05-04,5,4,Saturday
10803,543371663,11356213,N955LA,AS50,N955LA,,,,,,2019-05-04,5,4,Saturday
10804,543490264,11355262,N954LA,AS50,N954LA,,,,,,2019-05-04,5,4,Saturday
10805,543488118,10527058,N14LA,B412,N14LA,,,BUR,BUR,,2019-05-04,5,4,Saturday
10806,543375785,10694319,N304FD,A139,FIRE4,,BUR,,,,2019-05-04,5,4,Saturday
10807,543389130,11356213,N955LA,AS50,N955LA,,CPM,,,,2019-05-04,5,4,Saturday
10808,543372310,10694319,N304FD,A139,FIRE4,,VNY,BUR,BUR,,2019-05-04,5,4,Saturday
10809,543479479,11355262,N954LA,AS50,N954LA,,,POC,POC,,2019-05-04,5,4,Saturday
10810,543362589,11356213,N955LA,AS50,N955LA,,,CCB,CCB,,2019-05-04,5,4,Saturday
10811,543472843,11358115,N957LA,AS50,,,,,,,2019-05-04,5,4,Saturday
10812,543503735,11358115,N957LA,AS50,,,CPM,,,,2019-05-04,5,4,Saturday
10813,543356095,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-05-04,5,4,Saturday
10814,543454407,11057465,N661PD,AS50,N661PD,,,POC,POC,,2019-05-04,5,4,Saturday
10815,543501414,11355262,N954LA,AS50,N954LA,,FUL,POC,POC,,2019-05-04,5,4,Saturday
10816,543475753,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-05-04,5,4,Saturday
10817,543358270,11356213,N955LA,AS50,,,,,,,2019-05-04,5,4,Saturday
10818,543514446,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-05-04,5,4,Saturday
10819,543366907,11057465,N661PD,AS50,N661PD,,,VNY,VNY,,2019-05-04,5,4,Saturday
10820,543459603,11058416,N662PD,AS50,N662PD,,,,,,2019-05-04,5,4,Saturday
10821,543498630,11351614,N950SG,AS32,L950SG,,EMT,,,,2019-05-04,5,4,Saturday
10822,543367991,11362520,N961LA,AS50,,,,,,,2019-05-04,5,4,Saturday
10823,543453304,11358115,N957LA,AS50,,,LGB,CPM,CPM,,2019-05-04,5,4,Saturday
10824,539867977,11314118,N913WB,AS50,N913WB,,,,,,2019-04-16,4,16,Tuesday
10825,539840792,11355262,N954LA,AS50,N954LA,,LGB,LGB,LGB,,2019-04-16,4,16,Tuesday
10826,539766033,11352409,N951LA,AS50,N951LA,,LGB,TOA,TOA,,2019-04-16,4,16,Tuesday
10827,539889919,11361569,N960LA,AS50,N960LA,,,,,,2019-04-16,4,16,Tuesday
10828,539756877,10610099,N221LA,AS50,N221LA,,,VNY,VNY,,2019-04-16,4,16,Tuesday
10829,539873907,11357164,N956LA,AS50,N956LA,,,,,,2019-04-16,4,16,Tuesday
10830,539913754,10610099,N221LA,AS50,N221LA,,,,,,2019-04-16,4,16,Tuesday
10831,539913759,11314118,N913WB,AS50,N913WB,,,,,,2019-04-16,4,16,Tuesday
10832,539752562,11356213,N955LA,AS50,N955LA,,BUR,,,,2019-04-16,4,16,Tuesday
10833,539870683,10694319,N304FD,A139,FIRE4,,,,,,2019-04-16,4,16,Tuesday
10834,539773877,11058416,N662PD,AS50,N662PD,,,,,,2019-04-16,4,16,Tuesday
10835,539741303,11058416,N662PD,AS50,N662PD,,,BUR,BUR,,2019-04-16,4,16,Tuesday
10836,539859598,10601970,N213PF,AS50,N213PF,,,,,,2019-04-16,4,16,Tuesday
10837,539842613,11058416,N662PD,AS50,N662PD,,,,,,2019-04-16,4,16,Tuesday
10838,539740510,10601970,N213PF,AS50,N213PF,,VNY,,,,2019-04-16,4,16,Tuesday
10839,539788478,11058416,N662PD,AS50,N662PD,,,,,,2019-04-16,4,16,Tuesday
10840,539876490,11101548,N704WP,AS50,N704WP,,WHP,IYK,IYK,,2019-04-16,4,16,Tuesday
10841,539919677,11355262,N954LA,AS50,N954LA,,LGB,POC,POC,,2019-04-16,4,16,Tuesday
10842,539756480,11360017,N959LA,AS50,N959LA,,,,,,2019-04-16,4,16,Tuesday
10843,539871162,11361569,N960LA,AS50,N960LA,,LGB,,,,2019-04-16,4,16,Tuesday
10844,539706888,11357164,N956LA,AS50,N956LA,,EMT,,,,2019-04-16,4,16,Tuesday
10845,539869196,11060318,N664PD,B06,N664PD,,LGB,,,,2019-04-16,4,16,Tuesday
10846,539725062,10610099,N221LA,AS50,N221LA,,,,,,2019-04-16,4,16,Tuesday
10847,539853732,11058416,N662PD,AS50,N662PD,,,,,,2019-04-16,4,16,Tuesday
10848,539847636,11355262,N954LA,AS50,N954LA,,LGB,,,,2019-04-16,4,16,Tuesday
10849,539739834,11352409,N951LA,AS50,N951LA,,EMT,,,,2019-04-16,4,16,Tuesday
10850,539916428,11362520,N961LA,AS50,N961LA,,LGB,,,,2019-04-16,4,16,Tuesday
10851,539831995,10601970,N213PF,AS50,N213PF,,,,,,2019-04-16,4,16,Tuesday
10852,539910430,10696221,N306FD,B06,N306FD,,BUR,TOA,TOA,,2019-04-16,4,16,Tuesday
10853,539845067,11060318,N664PD,B06,N664PD,,LGB,,,,2019-04-16,4,16,Tuesday
10854,539879894,11361569,N960LA,AS50,N960LA,,,POC,POC,,2019-04-16,4,16,Tuesday
10855,539769848,11057465,N661PD,AS50,N661PD,,VNY,,,,2019-04-16,4,16,Tuesday
10856,539777468,11352409,N951LA,AS50,N951LA,,CPM,,,,2019-04-16,4,16,Tuesday
10857,539869742,10865027,N472LA,,N472LA,,VNY,,,,2019-04-16,4,16,Tuesday
10858,539748047,11058416,N662PD,AS50,N662PD,,,SMO,SMO,,2019-04-16,4,16,Tuesday
10859,539767741,10610099,N221LA,AS50,N221LA,,,BUR,BUR,,2019-04-16,4,16,Tuesday
10860,539863512,11314118,N913WB,AS50,N913WB,,BUR,WHP,WHP,,2019-04-16,4,16,Tuesday
10861,539898634,10601970,N213PF,AS50,N213PF,,,,,,2019-04-16,4,16,Tuesday
10862,539732659,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-04-16,4,16,Tuesday
10863,539743201,11352409,N951LA,AS50,N951LA,,,,,,2019-04-16,4,16,Tuesday
10864,539913758,10696221,N306FD,B06,N306FD,,,TOA,TOA,,2019-04-16,4,16,Tuesday
10865,539893738,10696221,N306FD,B06,N306FD,,BUR,TOA,TOA,,2019-04-16,4,16,Tuesday
10866,539892466,11057465,N661PD,AS50,N661PD,,,SBD,SBD,,2019-04-16,4,16,Tuesday
10867,539861732,11357164,N956LA,AS50,N956LA,,LGB,POC,POC,,2019-04-16,4,16,Tuesday
10868,539909130,11358115,N957LA,AS50,,,BUR,,,,2019-04-16,4,16,Tuesday
10869,539817936,11361569,N960LA,AS50,N960LA,,EMT,,,,2019-04-16,4,16,Tuesday
10870,539757174,11057465,N661PD,AS50,N661PD,,,VNY,VNY,,2019-04-16,4,16,Tuesday
10871,539860662,10694319,N304FD,A139,FIRE4,,VNY,VNY,VNY,,2019-04-16,4,16,Tuesday
10872,539834422,10610099,N221LA,AS50,N221LA,,,TOA,TOA,,2019-04-16,4,16,Tuesday
10873,539725167,10601970,N213PF,AS50,N213PF,,,BUR,BUR,,2019-04-16,4,16,Tuesday
10874,588387512,10696221,N306FD,B06,N306FD,N306FD,VNY,VNY,VNY,,2019-12-04,12,4,Wednesday
10875,588267584,10610099,N221LA,AS50,N221LA,N221LA,,EMT,EMT,,2019-12-04,12,4,Wednesday
10876,588269367,11058416,N662PD,AS50,N662PD,N662PD,,VNY,VNY,,2019-12-04,12,4,Wednesday
10877,588274461,11101548,N704WP,AS50,N704WP,N704WP,WHP,EMT,EMT,,2019-12-04,12,4,Wednesday
10878,588269502,11314118,N913WB,AS50,N913WB,N913WB,,SMO,SMO,,2019-12-04,12,4,Wednesday
10879,588370739,10507437,N120LA,B412,N120LA,N120LA,POC,BUR,BUR,,2019-12-04,12,4,Wednesday
10880,588411318,10537169,N15LA,H60,N15LA,N15LA,WHP,,,,2019-12-04,12,4,Wednesday
10881,588381321,10612001,N223LA,AS50,POLICE,,VNY,,,,2019-12-04,12,4,Wednesday
10882,588305121,11361569,N960LA,AS50,N960LA,N960LA,EMT,LGB,LGB,,2019-12-04,12,4,Wednesday
10883,588431619,11358115,N957LA,AS50,N957LA,N957LA,LGB,LAX,LAX,,2019-12-04,12,4,Wednesday
10884,588418819,10507437,N120LA,B412,N120LA,N120LA,WHP,CCB,CCB,,2019-12-04,12,4,Wednesday
10885,588280717,11352409,N951LA,AS50,N951LA,N951LA,WJF,,,,2019-12-04,12,4,Wednesday
10886,588256989,11361569,N960LA,AS50,N960LA,,LGB,,,,2019-12-04,12,4,Wednesday
10887,588231840,11352409,N951LA,AS50,N951LA,N951LA,LGB,,,,2019-12-04,12,4,Wednesday
10888,588389260,11358115,N957LA,AS50,N957LA,N957LA,POC,,,,2019-12-04,12,4,Wednesday
10889,588318311,10610099,N221LA,AS50,N221LA,N221LA,,SMO,SMO,,2019-12-04,12,4,Wednesday
10890,588436199,10601970,N213PF,AS50,N213PF,N213PF,,,,,2019-12-04,12,4,Wednesday
10891,588260053,10507437,N120LA,B412,N120LA,N120LA,POC,POC,POC,,2019-12-04,12,4,Wednesday
10892,588449356,10696221,N306FD,B06,N306FD,N306FD,,VNY,VNY,,2019-12-04,12,4,Wednesday
10893,588452989,11358115,N957LA,AS50,N957LA,N957LA,POC,,,,2019-12-04,12,4,Wednesday
10894,588291362,10610099,N221LA,AS50,N221LA,N221LA,,HHR,HHR,,2019-12-04,12,4,Wednesday
10895,588411884,10696221,N306FD,B06,N306FD,N306FD,VNY,,,,2019-12-04,12,4,Wednesday
10896,588281315,11058416,N662PD,AS50,N662PD,N662PD,VNY,VNY,VNY,,2019-12-04,12,4,Wednesday
10897,588392161,10537169,N15LA,H60,N15LA,N15LA,WHP,,,,2019-12-04,12,4,Wednesday
10898,588249637,11064122,N668PD,AS50,N668PD,N668PD,,BUR,BUR,,2019-12-04,12,4,Wednesday
10899,588456420,11314118,N913WB,AS50,N913WB,N913WB,,BUR,BUR,,2019-12-04,12,4,Wednesday
10900,588302141,11058416,N662PD,AS50,N662PD,N662PD,,BUR,BUR,,2019-12-04,12,4,Wednesday
10901,588441195,10656249,N267LA,AS50,N267LA,N267LA,,BUR,BUR,,2019-12-04,12,4,Wednesday
10902,588422114,11058416,N662PD,AS50,N662PD,N662PD,,BUR,BUR,,2019-12-04,12,4,Wednesday
10903,588291081,11361569,N960LA,AS50,N960LA,N960LA,LGB,,,,2019-12-04,12,4,Wednesday
10904,588272146,11361569,N960LA,AS50,N960LA,N960LA,EMT,LGB,LGB,,2019-12-04,12,4,Wednesday
10905,588385409,10601970,N213PF,AS50,N213PF,N213PF,,,,,2019-12-04,12,4,Wednesday
10906,588265244,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-12-04,12,4,Wednesday
10907,588266420,10601970,N213PF,AS50,N213PF,N213PF,,,,,2019-12-04,12,4,Wednesday
10908,588313755,11058416,N662PD,AS50,N662PD,N662PD,VNY,,,,2019-12-04,12,4,Wednesday
10909,588302276,11314118,N913WB,AS50,N913WB,N913WB,,,,,2019-12-04,12,4,Wednesday
10910,588284075,11352409,N951LA,AS50,N951LA,N951LA,WHP,,,,2019-12-04,12,4,Wednesday
10911,588290317,11352409,N951LA,AS50,N951LA,N951LA,,,,,2019-12-04,12,4,Wednesday
10912,588449682,11352409,N951LA,AS50,N951LA,N951LA,BUR,FUL,FUL,,2019-12-04,12,4,Wednesday
10913,588312326,11314118,N913WB,AS50,N913WB,N913WB,,,,,2019-12-04,12,4,Wednesday
10914,588444775,11351614,N950SG,AS32,L950SG,,LGB,BUR,BUR,,2019-12-04,12,4,Wednesday
10915,588298942,11361569,N960LA,AS50,N960LA,N960LA,,,,,2019-12-04,12,4,Wednesday
10916,588411107,11351614,N950SG,AS32,L950SG,,LGB,,,,2019-12-04,12,4,Wednesday
10917,588294932,11352409,N951LA,AS50,N951LA,N951LA,WJF,VNY,VNY,,2019-12-04,12,4,Wednesday
10918,568857990,10695270,N305FD,A139,N305FD,,VNY,,,,2019-08-30,8,30,Friday
10919,568703805,11363471,N962LA,AS50,N962LA,,LGB,CCB,CCB,,2019-08-30,8,30,Friday
10920,568742440,11362520,N961LA,AS50,,,,,,,2019-08-30,8,30,Friday
10921,568745308,11064122,N668PD,AS50,N668PD,,LAX,,,,2019-08-30,8,30,Friday
10922,568924393,11058416,N662PD,AS50,N662PD,,,,,,2019-08-30,8,30,Friday
10923,568927497,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,,2019-08-30,8,30,Friday
10924,568899523,10601970,N213PF,AS50,N213PF,,,BUR,BUR,,2019-08-30,8,30,Friday
10925,568778327,11058416,N662PD,AS50,N662PD,,VNY,,,,2019-08-30,8,30,Friday
10926,568872381,11058416,N662PD,AS50,N662PD,,,HHR,HHR,,2019-08-30,8,30,Friday
