"STATION","NAME","DATE","ACSH","TMAX","TMIN","TSUN"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-20",,"72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-21",,"74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-22",,"73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-23",,"71","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-24",,"74","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-25",,"73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-26",,"72","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-27",,"72","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-28",,"72","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-29",,"74","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-06-30",,"76","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-01",,"73","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-02",,"72","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-03",,"73","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-04",,"75","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-05",,"80","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-06",,"92","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-07",,"93","74",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-08",,"89","74",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-09",,"91","73",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-10",,"85","72",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-11",,"80","71",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-12",,"79","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-13",,"76","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-14",,"78","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-15",,"78","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-16",,"79","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-17",,"76","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-18",,"78","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-19",,"79","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-20",,"76","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-21",,"77","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-22",,"80","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-23",,"85","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-24",,"85","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-25",,"78","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-26",,"81","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-27",,"76","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-28",,"79","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-29",,"83","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-30",,"78","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-07-31",,"81","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-01",,"82","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-02",,"80","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-03",,"79","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-04",,"81","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-05",,"79","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-06",,"83","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-07",,"89","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-08",,"94","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-09",,"86","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-10",,"87","73",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-11",,"84","71",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-12",,"81","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-13",,"79","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-14",,"78","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-15",,"79","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-16",,"81","72",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-17",,"81","72",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-18",,"79","71",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-19",,"79","70",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-20",,"82","71",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-21",,"80","71",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-22",,"78","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-23",,"78","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-24",,"78","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-25",,"77","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-26",,"78","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-27",,"77","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-28",,"76","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-29",,"78","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-30",,"78","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-08-31",,"77","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-01",,"79","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-02",,"77","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-03",,"77","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-04",,"71","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-05",,"74","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-06",,"73","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-07",,"74","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-08",,"74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-09",,"82","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-10",,"77","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-11",,"77","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-12",,"77","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-13",,"77","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-14",,"81","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-15",,"80","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-16",,"79","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-17",,"79","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-18",,"78","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-19",,"74","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-20",,"77","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-21",,"74","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-22",,"74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-23",,"73","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-24",,"73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-25",,"71","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-26",,"71","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-27",,"71","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-28",,"74","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-29",,"76","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-09-30",,"76","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-01",,"83","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-02",,"76","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-03",,"77","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-04",,"75","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-05",,"73","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-06",,"75","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-07",,"74","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-08",,"73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-09",,"74","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-10",,"72","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-11",,"73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-12",,"74","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-13",,"69","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-14",,"71","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-15",,"84","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-16",,"81","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-17",,"81","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-18",,"83","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-19",,"89","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-20",,"87","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-21",,"76","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-22",,"72","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-23",,"69","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-24",,"73","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-25",,"75","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-26",,"73","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-27",,"74","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-28",,"72","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-29",,"68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-30",,"72","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-10-31",,"77","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-01",,"81","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-02",,"86","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-03",,"81","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-04",,"77","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-05",,"74","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-06",,"73","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-07",,"70","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-08",,"72","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-09",,"84","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-10",,"77","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-11",,"78","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-12",,"77","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-13",,"77","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-14",,"80","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-15",,"79","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-16",,"76","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-17",,"70","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-18",,"71","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-19",,"70","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-20",,"71","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-21",,"70","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-22",,"67","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-23",,"67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-24",,"69","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-25",,"75","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-26",,"77","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-27",,"74","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-28",,"68","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-29",,"66","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-11-30",,"65","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-01",,"65","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-02",,"64","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-03",,"67","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-04",,"71","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-05",,"60","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-06",,"59","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-07",,"69","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-08",,"70","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-09",,"72","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-10",,"68","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-11",,"67","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-12",,"65","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-13",,"78","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-14",,"67","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-15",,"68","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-16",,"67","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-17",,"65","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-18",,"64","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-19",,"72","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-20",,"71","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-21",,"67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-22",,"65","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-23",,"64","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-24",,"63","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-25",,"67","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-26",,"65","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-27",,"67","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-28",,"61","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-29",,"61","40",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-30",,"63","42",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2018-12-31",,"64","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-01",,"62","41",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-02",,"61","39",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-03",,"66","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-04",,"63","44",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-05",,"58","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-06",,"59","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-07",,"60","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-08",,"71","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-09",,"63","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-10",,"61","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-11",,"65","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-12",,"61","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-13",,"61","46",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-14",,"57","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-15",,"59","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-16",,"61","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-17",,"61","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-18",,"64","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-19",,"76","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-20",,"70","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-21",,"62","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-22",,"65","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-23",,"65","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-24",,"78","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-25",,"75","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-26",,"74","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-27",,"73","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-28",,"70","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-29",,"68","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-30",,"64","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-01-31",,"60","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-01",,"63","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-02",,"60","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-03",,"59","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-04",,"60","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-05",,"56","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-06",,"55","44",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-07",,"61","42",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-08",,"61","42",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-09",,"58","46",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-10",,"58","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-11",,"59","42",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-12",,"68","44",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-13",,"61","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-14",,"63","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-15",,"60","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-16",,"59","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-17",,"56","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-18",,"59","46",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-19",,"58","42",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-20",,"58","42",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-21",,"57","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-22",,"60","41",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-23",,"61","41",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-24",,"64","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-25",,"65","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-26",,"62","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-27",,"63","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-02-28",,"64","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-01",,"62","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-02",,"62","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-03",,"59","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-04",,"61","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-05",,"62","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-06",,"61","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-07",,"60","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-08",,"59","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-09",,"61","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-10",,"60","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-11",,"67","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-12",,"68","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-13",,"68","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-14",,"70","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-15",,"74","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-16",,"78","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-17",,"81","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-18",,"73","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-19",,"65","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-20",,"66","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-21",,"62","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-22",,"65","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-23",,"65","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-24",,"66","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-25",,"68","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-26",,"67","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-27",,"67","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-28",,"66","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-29",,"70","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-30",,"73","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2019-03-31",,"81","56",
