fips,county_name,state_abbr,left,arrived,net
19097,Jackson County,IA,2041,1887,-154
47017,Carroll County,TN,3391,3237,-154
19073,Greene County,IA,568,413,-155
20085,Jackson County,KS,1488,1333,-155
28157,Wilkinson County,MS,524,369,-155
55033,Dunn County,WI,6464,6309,-155
56041,Uinta County,WY,1390,1234,-156
36121,Wyoming County,NY,5308,5151,-157
30027,Fergus County,MT,687,530,-157
55121,Trempealeau County,WI,4040,3883,-157
55023,Crawford County,WI,1794,1636,-158
13091,Dodge County,GA,1414,1256,-158
23007,Franklin County,ME,3782,3624,-158
45025,Chesterfield County,SC,3659,3501,-158
18101,Martin County,IN,969,811,-158
20055,Finney County,KS,2107,1948,-159
31159,Seward County,NE,1969,1810,-159
04012,La Paz County,AZ,2070,1911,-159
22041,Franklin Parish,LA,1307,1147,-160
12047,Hamilton County,FL,1226,1066,-160
22099,St. Martin Parish,LA,8730,8570,-160
47131,Obion County,TN,3051,2890,-161
16009,Benewah County,ID,871,709,-162
17027,Clinton County,IL,4513,4350,-163
22035,East Carroll Parish,LA,418,255,-163
29091,Howell County,MO,2706,2543,-163
21083,Graves County,KY,3127,2963,-164
27071,Koochiching County,MN,396,232,-164
20059,Franklin County,KS,3635,3471,-164
19079,Hamilton County,IA,1612,1448,-164
40135,Sequoyah County,OK,4032,3867,-165
55069,Lincoln County,WI,2815,2650,-165
31089,Holt County,NE,292,126,-166
18079,Jennings County,IN,4037,3870,-167
47171,Unicoi County,TN,2163,1995,-168
18077,Jefferson County,IN,2925,2757,-168
48475,Ward County,TX,1021,853,-168
01013,Butler County,AL,1186,1017,-169
54027,Hampshire County,WV,1943,1773,-170
26041,Delta County,MI,1791,1621,-170
05067,Jackson County,AR,1404,1234,-170
54019,Fayette County,WV,3458,3288,-170
48487,Wilbarger County,TX,839,669,-170
40035,Craig County,OK,1776,1605,-171
17045,Edgar County,IL,1410,1239,-171
48507,Zavala County,TX,948,777,-171
17015,Carroll County,IL,1495,1323,-172
51147,Prince Edward County,VA,2153,1980,-173
55117,Sheboygan County,WI,10741,10568,-173
28087,Lowndes County,MS,4862,4688,-174
40069,Johnston County,OK,1260,1086,-174
31185,York County,NE,1150,976,-174
39013,Belmont County,OH,5352,5177,-175
06105,Trinity County,CA,899,724,-175
51690,Martinsville city,VA,2871,2696,-175
21147,McCreary County,KY,686,510,-176
24001,Allegany County,MD,3780,3604,-176
19063,Emmet County,IA,549,372,-177
21041,Carroll County,KY,1290,1113,-177
18009,Blackford County,IN,1576,1398,-178
47115,Marion County,TN,2943,2764,-179
13279,Toombs County,GA,2296,2116,-180
38067,Pembina County,ND,497,316,-181
21149,McLean County,KY,1187,1005,-182
55011,Buffalo County,WI,1712,1530,-182
06035,Lassen County,CA,2224,2041,-183
51037,Charlotte County,VA,908,725,-183
29181,Ripley County,MO,1023,840,-183
30087,Rosebud County,MT,616,433,-183
02110,Juneau City and Borough,AK,2575,2390,-185
30083,Richland County,MT,764,579,-185
21019,Boyd County,KY,5611,5426,-185
26033,Chippewa County,MI,1084,899,-185
22127,Winn Parish,LA,770,584,-186
42009,Bedford County,PA,3169,2983,-186
17145,Perry County,IL,2026,1840,-186
05077,Lee County,AR,622,435,-187
26059,Hillsdale County,MI,5174,4987,-187
30017,Custer County,MT,567,379,-188
42119,Union County,PA,4419,4230,-189
55065,Lafayette County,WI,2460,2271,-189
51678,Lexington city,VA,1015,824,-191
28013,Calhoun County,MS,800,607,-193
54083,Randolph County,WV,1507,1314,-193
17075,Iroquois County,IL,3314,3120,-194
13299,Ware County,GA,3609,3414,-195
08051,Gunnison County,CO,1370,1174,-196
05037,Cross County,AR,1772,1576,-196
13055,Chattooga County,GA,1874,1678,-196
47013,Campbell County,TN,2983,2787,-196
01063,Greene County,AL,836,640,-196
36099,Seneca County,NY,4127,3931,-196
55093,Pierce County,WI,7411,7215,-196
39053,Gallia County,OH,1989,1793,-196
27127,Redwood County,MN,1326,1129,-197
22123,West Carroll Parish,LA,776,579,-197
48115,Dawson County,TX,899,702,-197
29201,Scott County,MO,5591,5393,-198
02130,Ketchikan Gateway Borough,AK,634,436,-198
22027,Claiborne Parish,LA,1261,1063,-198
51620,Franklin city,VA,1742,1544,-198
13093,Dooly County,GA,1031,832,-199
48463,Uvalde County,TX,2058,1858,-200
55003,Ashland County,WI,1180,979,-201
27047,Freeborn County,MN,2639,2438,-201
37117,Martin County,NC,2218,2016,-202
46135,Yankton County,SD,2002,1800,-202
40147,Washington County,OK,5813,5610,-203
35007,Colfax County,NM,464,261,-203
48131,Duval County,TX,1320,1117,-203
23021,Piscataquis County,ME,1589,1384,-205
21225,Union County,KY,1000,794,-206
13253,Seminole County,GA,877,671,-206
17191,Wayne County,IL,959,753,-206
23013,Knox County,ME,3891,3685,-206
42047,Elk County,PA,1575,1368,-207
05021,Clay County,AR,1485,1278,-207
01049,DeKalb County,AL,6443,6235,-208
01107,Pickens County,AL,1523,1314,-209
40019,Carter County,OK,5166,4957,-209
50021,Rutland County,VT,4436,4227,-209
13321,Worth County,GA,2842,2633,-209
48405,San Augustine County,TX,814,604,-210
26107,Mecosta County,MI,6116,5906,-210
48163,Frio County,TX,1419,1209,-210
51105,Lee County,VA,872,661,-211
17105,Livingston County,IL,4006,3795,-211
51083,Halifax County,VA,1507,1296,-211
08105,Rio Grande County,CO,1173,961,-212
41049,Morrow County,OR,1319,1107,-212
51520,Bristol city,VA,3828,3615,-213
37007,Anson County,NC,2253,2040,-213
19025,Calhoun County,IA,864,650,-214
08087,Morgan County,CO,3175,2960,-215
39067,Harrison County,OH,1697,1482,-215
21231,Wayne County,KY,1195,979,-216
02180,Nome Census Area,AK,587,370,-217
30003,Big Horn County,MT,884,667,-217
40139,Texas County,OK,1393,1176,-217
21017,Bourbon County,KY,3048,2831,-217
45069,Marlboro County,SC,1695,1477,-218
48505,Zapata County,TX,641,423,-218
56007,Carbon County,WY,1304,1086,-218
08071,Las Animas County,CO,828,609,-219
29011,Barton County,MO,1012,792,-220
55081,Monroe County,WI,4890,4669,-221
39059,Guernsey County,OH,3366,3145,-221
40097,Mayes County,OK,5078,4856,-222
29097,Jasper County,MO,16136,15914,-222
37091,Hertford County,NC,1666,1443,-223
22013,Bienville Parish,LA,1921,1698,-223
27161,Waseca County,MN,2476,2253,-223
13213,Murray County,GA,5195,4971,-224
17137,Morgan County,IL,3066,2842,-224
28147,Walthall County,MS,1355,1130,-225
42065,Jefferson County,PA,4503,4278,-225
27165,Watonwan County,MN,899,674,-225
05075,Lawrence County,AR,2014,1788,-226
47143,Rhea County,TN,3147,2919,-228
42073,Lawrence County,PA,7802,7574,-228
16069,Nez Perce County,ID,6321,6093,-228
29105,Laclede County,MO,3176,2948,-228
05001,Arkansas County,AR,1301,1071,-230
20011,Bourbon County,KS,866,636,-230
40077,Latimer County,OK,1018,787,-231
39019,Carroll County,OH,4333,4101,-232
39143,Sandusky County,OH,7796,7564,-232
28107,Panola County,MS,3801,3569,-232
06055,Napa County,CA,23091,22859,-232
05095,Monroe County,AR,471,238,-233
45005,Allendale County,SC,789,556,-233
17021,Christian County,IL,3194,2960,-234
51183,Sussex County,VA,1161,927,-234
26111,Midland County,MI,11101,10867,-234
47097,Lauderdale County,TN,2506,2271,-235
05017,Chicot County,AR,871,636,-235
42061,Huntingdon County,PA,3448,3213,-235
01099,Monroe County,AL,1415,1178,-237
39175,Wyandot County,OH,3007,2770,-237
38099,Walsh County,ND,979,742,-237
13319,Wilkinson County,GA,1025,787,-238
05127,Scott County,AR,895,655,-240
47141,Putnam County,TN,10068,9828,-240
17125,Mason County,IL,1752,1512,-240
05133,Sevier County,AR,993,750,-243
45009,Bamberg County,SC,1306,1063,-243
08067,La Plata County,CO,7161,6917,-244
29133,Mississippi County,MO,1206,962,-244
01027,Clay County,AL,1337,1092,-245
19111,Lee County,IA,2485,2240,-245
21043,Carter County,KY,1853,1608,-245
22029,Concordia Parish,LA,1634,1388,-246
54103,Wetzel County,WV,1161,914,-247
48111,Dallam County,TX,1055,808,-247
45087,Union County,SC,1854,1607,-247
56009,Converse County,WY,1361,1113,-248
18113,Noble County,IN,7685,7435,-250
49019,Grand County,UT,820,569,-251
19069,Franklin County,IA,897,645,-252
31141,Platte County,NE,3893,3641,-252
16067,Minidoka County,ID,3001,2749,-252
51775,Salem city,VA,6724,6472,-252
01091,Marengo County,AL,1511,1258,-253
22023,Cameron Parish,LA,1332,1079,-253
31179,Wayne County,NE,823,569,-254
02240,Southeast Fairbanks Census Area,AK,744,490,-254
21095,Harlan County,KY,539,284,-255
17149,Pike County,IL,764,509,-255
45027,Clarendon County,SC,3366,3111,-255
28077,Lawrence County,MS,949,694,-255
51169,Scott County,VA,1956,1700,-256
29215,Texas County,MO,2166,1910,-256
18085,Kosciusko County,IN,9650,9394,-256
47059,Greene County,TN,4918,4660,-258
35006,Cibola County,NM,2571,2313,-258
16061,Lewis County,ID,847,589,-258
39107,Mercer County,OH,3404,3146,-258
48481,Wharton County,TX,4745,4487,-258
38089,Stark County,ND,3325,3067,-258
48501,Yoakum County,TX,691,432,-259
21081,Grant County,KY,5198,4939,-259
02185,North Slope Borough,AK,620,360,-260
27043,Faribault County,MN,1250,989,-261
39171,Williams County,OH,3699,3438,-261
17067,Hancock County,IL,1666,1404,-262
40133,Seminole County,OK,3232,2970,-262
28043,Grenada County,MS,1936,1673,-263
27153,Todd County,MN,3341,3077,-264
29145,Newton County,MO,11165,10901,-264
48445,Terry County,TX,1053,789,-264
17189,Washington County,IL,1929,1664,-265
33009,Grafton County,NH,16939,16674,-265
40089,McCurtain County,OK,1237,972,-265
13175,Laurens County,GA,2840,2573,-267
47129,Morgan County,TN,2200,1932,-268
29127,Marion County,MO,3265,2997,-268
17051,Fayette County,IL,1823,1555,-268
29209,Stone County,MO,5343,5075,-268
48037,Bowie County,TX,11897,11628,-269
17185,Wabash County,IL,842,572,-270
48371,Pecos County,TX,1087,817,-270
16043,Fremont County,ID,1627,1357,-270
35025,Lea County,NM,5719,5446,-273
17017,Cass County,IL,1415,1142,-273
37131,Northampton County,NC,1917,1644,-273
22077,Pointe Coupee Parish,LA,2351,2076,-275
28103,Noxubee County,MS,766,490,-276
38057,Mercer County,ND,693,417,-276
17121,Marion County,IL,3576,3298,-278
05041,Desha County,AR,1292,1013,-279
17003,Alexander County,IL,647,367,-280
48179,Gray County,TX,1588,1308,-280
45029,Colleton County,SC,4079,3799,-280
22089,St. Charles Parish,LA,8434,8153,-281
01129,Washington County,AL,1703,1422,-281
48369,Parmer County,TX,1067,785,-282
38003,Barnes County,ND,985,703,-282
13083,Dade County,GA,2080,1798,-282
48233,Hutchinson County,TX,1716,1433,-283
39065,Hardin County,OH,3573,3289,-284
46005,Beadle County,SD,832,548,-284
19155,Pottawattamie County,IA,12140,11856,-284
13287,Turner County,GA,1002,717,-285
54005,Boone County,WV,1648,1362,-286
17057,Fulton County,IL,3087,2801,-286
47113,Madison County,TN,13652,13366,-286
20001,Allen County,KS,853,566,-287
19171,Tama County,IA,2048,1761,-287
47179,Washington County,TN,19590,19303,-287
19047,Crawford County,IA,1073,786,-287
27129,Renville County,MN,1450,1163,-287
28029,Copiah County,MS,2807,2519,-288
26057,Gratiot County,MI,4699,4410,-289
29067,Douglas County,MO,1367,1078,-289
26109,Menominee County,MI,2519,2229,-290
02188,Northwest Arctic Borough,AK,631,341,-290
51750,Radford city,VA,2901,2608,-293
01071,Jackson County,AL,4596,4303,-293
39125,Paulding County,OH,2371,2078,-293
48047,Brooks County,TX,681,387,-294
01079,Lawrence County,AL,4114,3819,-295
47045,Dyer County,TN,3515,3220,-295
56029,Park County,WY,2264,1966,-298
19101,Jefferson County,IA,1255,956,-299
28135,Tallahatchie County,MS,1250,951,-299
22003,Allen Parish,LA,2630,2331,-299
54085,Ritchie County,WV,753,453,-300
29153,Ozark County,MO,771,471,-300
17157,Randolph County,IL,2879,2579,-300
01105,Perry County,AL,748,448,-300
45049,Hampton County,SC,1664,1363,-301
40001,Adair County,OK,2300,1999,-301
40111,Okmulgee County,OK,5023,4721,-302
18037,Dubois County,IN,3764,3460,-304
36003,Allegany County,NY,3889,3583,-306
26149,St. Joseph County,MI,6897,6590,-307
22065,Madison Parish,LA,774,467,-307
39111,Monroe County,OH,968,661,-307
36033,Franklin County,NY,3472,3165,-307
18001,Adams County,IN,2672,2363,-309
40011,Blaine County,OK,827,518,-309
48353,Nolan County,TX,1291,981,-310
54043,Lincoln County,WV,2027,1716,-311
46029,Codington County,SD,2733,2422,-311
08113,San Miguel County,CO,495,184,-311
34005,Burlington County,NJ,79383,79071,-312
28021,Claiborne County,MS,815,503,-312
44005,Newport County,RI,14709,14390,-319
35055,Taos County,NM,2244,1924,-320
20021,Cherokee County,KS,2731,2409,-322
37173,Swain County,NC,1876,1554,-322
29155,Pemiscot County,MO,1487,1165,-322
49007,Carbon County,UT,1868,1545,-323
18075,Jay County,IN,2035,1709,-326
53071,Walla Walla County,WA,6802,6475,-327
51001,Accomack County,VA,2383,2055,-328
37099,Jackson County,NC,4148,3820,-328
16031,Cassia County,ID,3232,2903,-329
19061,Dubuque County,IA,7813,7484,-329
20113,McPherson County,KS,2851,2522,-329
42085,Mercer County,PA,9304,8974,-330
38071,Ramsey County,ND,1131,800,-331
21121,Knox County,KY,3802,3471,-331
05003,Ashley County,AR,984,650,-334
05057,Hempstead County,AR,2061,1727,-334
37187,Washington County,NC,774,440,-334
01085,Lowndes County,AL,1772,1438,-334
22091,St. Helena Parish,LA,2649,2314,-335
20191,Sumner County,KS,3515,3180,-335
17001,Adams County,IL,3518,3178,-340
13193,Macon County,GA,1037,697,-340
42121,Venango County,PA,4337,3996,-341
01065,Hale County,AL,2143,1802,-341
45039,Fairfield County,SC,2936,2595,-341
27103,Nicollet County,MN,7421,7079,-342
36051,Livingston County,NY,8154,7811,-343
13163,Jefferson County,GA,1155,812,-343
47063,Hamblen County,TN,7950,7606,-344
19045,Clinton County,IA,5042,4697,-345
36123,Yates County,NY,2857,2512,-345
27027,Clay County,MN,12097,11752,-345
29143,New Madrid County,MO,2836,2488,-348
48415,Scurry County,TX,1023,674,-349
41045,Malheur County,OR,2997,2647,-350
05045,Faulkner County,AR,17391,17041,-350
18067,Howard County,IN,9217,8867,-350
21037,Campbell County,KY,19559,19208,-351
22093,St. James Parish,LA,2465,2114,-351
46035,Davison County,SD,1954,1602,-352
01123,Tallapoosa County,AL,5499,5147,-352
48279,Lamb County,TX,1377,1025,-352
45031,Darlington County,SC,7119,6766,-353
19125,Marion County,IA,3431,3078,-353
36037,Genesee County,NY,7245,6892,-353
05103,Ouachita County,AR,1760,1407,-353
54109,Wyoming County,WV,888,534,-354
41027,Hood River County,OR,3420,3065,-355
40049,Garvin County,OK,3410,3055,-355
39069,Henry County,OH,3766,3411,-355
45061,Lee County,SC,2375,2015,-360
35028,Los Alamos County,NM,1969,1608,-361
23029,Washington County,ME,1925,1562,-363
02290,Yukon-Koyukuk Census Area,AK,870,506,-364
38093,Stutsman County,ND,1579,1211,-368
22001,Acadia Parish,LA,8327,7957,-370
42031,Clarion County,PA,3442,3072,-370
17177,Stephenson County,IL,4221,3849,-372
28017,Chickasaw County,MS,2273,1900,-373
18147,Spencer County,IN,2853,2480,-373
21051,Clay County,KY,1136,763,-373
28067,Jones County,MS,6778,6405,-373
29001,Adair County,MO,1673,1299,-374
20005,Atchison County,KS,1251,877,-374
28023,Clarke County,MS,1868,1494,-374
17061,Greene County,IL,1420,1045,-375
16053,Jerome County,ID,3982,3607,-375
51173,Smyth County,VA,1969,1593,-376
13205,Mitchell County,GA,2319,1943,-376
28163,Yazoo County,MS,1984,1606,-378
48309,McLennan County,TX,28469,28091,-378
05015,Carroll County,AR,2655,2276,-379
37195,Wilson County,NC,8828,8449,-379
01127,Walker County,AL,5181,4800,-381
20079,Harvey County,KS,4444,4063,-381
27015,Brown County,MN,2156,1774,-382
27009,Benton County,MN,12457,12075,-382
46081,Lawrence County,SD,3830,3448,-382
29229,Wright County,MO,2425,2043,-382
21101,Henderson County,KY,4362,3979,-383
29195,Saline County,MO,1594,1208,-386
21013,Bell County,KY,1745,1359,-386
38061,Mountrail County,ND,1130,743,-387
17195,Whiteside County,IL,5396,5008,-388
21205,Rowan County,KY,2481,2093,-388
22039,Evangeline Parish,LA,3340,2951,-389
37181,Vance County,NC,5187,4797,-390
28091,Marion County,MS,2117,1726,-391
05083,Logan County,AR,2187,1796,-391
40073,Kingfisher County,OK,1916,1524,-392
47073,Hawkins County,TN,7602,7210,-392
13071,Colquitt County,GA,3480,3088,-392
47069,Hardeman County,TN,2309,1914,-395
06023,Humboldt County,CA,14512,14117,-395
18023,Clinton County,IN,4128,3732,-396
42069,Lackawanna County,PA,19091,18694,-397
05111,Poinsett County,AR,3035,2637,-398
17181,Union County,IL,1197,797,-400
21035,Calloway County,KY,3065,2663,-402
55071,Manitowoc County,WI,7412,7009,-403
49043,Summit County,UT,8597,8193,-404
45033,Dillon County,SC,2420,2016,-404
18099,Marshall County,IN,5910,5505,-405
28059,Jackson County,MS,18358,17952,-406
13033,Burke County,GA,2980,2573,-407
39101,Marion County,OH,6300,5892,-408
39137,Putnam County,OH,2854,2446,-408
02261,Valdez-Cordova Census Area,AK,1104,695,-409
36017,Chenango County,NY,5546,5136,-410
39023,Clark County,OH,14819,14406,-413
36043,Herkimer County,NY,6672,6255,-417
36073,Orleans County,NY,5169,4751,-418
18027,Daviess County,IN,2547,2128,-419
18135,Randolph County,IN,3384,2964,-420
19065,Fayette County,IA,2055,1632,-423
12039,Gadsden County,FL,6677,6253,-424
20035,Cowley County,KS,3129,2705,-424
48219,Hockley County,TX,2743,2317,-426
18177,Wayne County,IN,5221,4794,-427
37015,Bertie County,NC,1737,1309,-428
17095,Knox County,IL,4211,3780,-431
48489,Willacy County,TX,1737,1305,-432
05149,Yell County,AR,2537,2103,-434
40115,Ottawa County,OK,3807,3372,-435
42059,Greene County,PA,3098,2662,-436
55019,Clark County,WI,4004,3568,-436
28047,Harrison County,MS,32017,31579,-438
22007,Assumption Parish,LA,2866,2428,-438
22067,Morehouse Parish,LA,2314,1875,-439
40009,Beckham County,OK,2232,1792,-440
40153,Woodward County,OK,1405,965,-440
30041,Hill County,MT,1459,1018,-441
20099,Labette County,KS,1791,1345,-446
36009,Cattaraugus County,NY,7878,7431,-447
21107,Hopkins County,KY,3405,2956,-449
37127,Nash County,NC,15759,15310,-449
27147,Steele County,MN,4704,4255,-449
21071,Floyd County,KY,2757,2307,-450
01119,Sumter County,AL,922,471,-451
35017,Grant County,NM,2152,1700,-452
48057,Calhoun County,TX,2421,1969,-452
35053,Socorro County,NM,1492,1039,-453
40137,Stephens County,OK,3897,3441,-456
46065,Hughes County,SD,1974,1516,-458
54059,Mingo County,WV,1517,1058,-459
21193,Perry County,KY,1704,1242,-462
18083,Knox County,IN,3159,2695,-464
55005,Barron County,WI,5475,5010,-465
51630,Fredericksburg city,VA,12600,12135,-465
19057,Des Moines County,IA,3288,2821,-467
48025,Bee County,TX,3178,2711,-467
20057,Ford County,KS,2139,1671,-468
17029,Coles County,IL,5348,4879,-469
37163,Sampson County,NC,7868,7398,-470
31019,Buffalo County,NE,5692,5221,-471
12049,Hardee County,FL,3001,2529,-472
18169,Wabash County,IN,3359,2886,-473
18003,Allen County,IN,36665,36189,-476
40123,Pontotoc County,OK,4299,3820,-479
28143,Tunica County,MS,2138,1658,-480
16047,Gooding County,ID,2260,1779,-481
31151,Saline County,NE,1812,1329,-483
05027,Columbia County,AR,1637,1154,-483
51027,Buchanan County,VA,1224,738,-486
30063,Missoula County,MT,18151,17664,-487
28001,Adams County,MS,2204,1715,-489
48203,Harrison County,TX,11121,10630,-491
47183,Weakley County,TN,3458,2962,-496
46013,Brown County,SD,3006,2509,-497
37047,Columbus County,NC,4500,4001,-499
28051,Holmes County,MS,1707,1206,-501
18005,Bartholomew County,IN,10612,10110,-502
12091,Okaloosa County,FL,44877,44375,-502
26025,Calhoun County,MI,15136,14632,-504
39145,Scioto County,OH,4251,3746,-505
39037,Darke County,OH,5189,4684,-505
37023,Burke County,NC,10055,9546,-509
39075,Holmes County,OH,4147,3635,-512
28113,Pike County,MS,3455,2942,-513
39149,Shelby County,OH,5910,5396,-514
51199,York County,VA,16691,16176,-515
48227,Howard County,TX,2845,2326,-519
42131,Wyoming County,PA,4369,3848,-521
17109,McDonough County,IL,2532,2009,-523
26103,Marquette County,MI,3758,3234,-524
35029,Luna County,NM,2009,1483,-526
40015,Caddo County,OK,3457,2931,-526
22119,Webster Parish,LA,4572,4045,-527
46027,Clay County,SD,1849,1318,-531
27131,Rice County,MN,9345,8813,-532
19167,Sioux County,IA,2037,1504,-533
22009,Avoyelles Parish,LA,2753,2217,-536
01025,Clarke County,AL,2057,1521,-536
05145,White County,AR,8366,7829,-537
54045,Logan County,WV,1980,1443,-537
01095,Marshall County,AL,11503,10964,-539
56013,Fremont County,WY,2143,1604,-539
01005,Barbour County,AL,2227,1682,-545
45067,Marion County,SC,3130,2584,-546
31001,Adams County,NE,3289,2742,-547
31157,Scotts Bluff County,NE,2403,1853,-550
54033,Harrison County,WV,6189,5635,-554
40143,Tulsa County,OK,99844,99288,-556
40121,Pittsburg County,OK,3772,3212,-560
08097,Pitkin County,CO,3380,2819,-561
13009,Baldwin County,GA,4380,3819,-561
18071,Jackson County,IN,5640,5077,-563
21093,Hardin County,KY,17031,16467,-564
48449,Titus County,TX,3315,2747,-568
02150,Kodiak Island Borough,AK,1189,618,-571
31053,Dodge County,NE,4828,4252,-576
16011,Bingham County,ID,5937,5358,-579
22047,Iberville Parish,LA,4909,4329,-580
40021,Cherokee County,OK,5863,5273,-590
01087,Macon County,AL,2577,1986,-591
27119,Polk County,MN,4175,3584,-591
20175,Seward County,KS,2039,1447,-592
45077,Pickens County,SC,18054,17460,-594
31037,Colfax County,NE,1526,928,-598
18087,LaGrange County,IN,5289,4687,-602
53001,Adams County,WA,2501,1895,-606
28123,Scott County,MS,3228,2620,-608
20169,Saline County,KS,5747,5135,-612
45011,Barnwell County,SC,2231,1615,-616
02050,Bethel Census Area,AK,1402,786,-616
01077,Lauderdale County,AL,9139,8522,-617
37153,Richmond County,NC,3453,2833,-620
39169,Wayne County,OH,12931,12306,-625
19139,Muscatine County,IA,4862,4235,-627
01059,Franklin County,AL,3531,2903,-628
17197,Will County,IL,125595,124966,-629
42011,Berks County,PA,44634,44005,-629
27007,Beltrami County,MN,4727,4091,-636
19187,Webster County,IA,2956,2319,-637
39007,Ashtabula County,OH,8766,8128,-638
19033,Cerro Gordo County,IA,4248,3609,-639
54047,McDowell County,WV,1175,535,-640
45089,Williamsburg County,SC,3863,3216,-647
27099,Mower County,MN,4089,3442,-647
48117,Deaf Smith County,TX,1876,1226,-650
13039,Camden County,GA,7734,7084,-650
20009,Barton County,KS,1806,1151,-655
29051,Cole County,MO,10637,9978,-659
22075,Plaquemines Parish,LA,3889,3229,-660
21227,Warren County,KY,14106,13434,-672
29159,Pettis County,MO,4715,4041,-674
31111,Lincoln County,NE,2383,1709,-674
39147,Seneca County,OH,7522,6847,-675
51195,Wise County,VA,3180,2504,-676
01109,Pike County,AL,3347,2670,-677
35035,Otero County,NM,8176,7496,-680
35005,Chaves County,NM,4650,3966,-684
51830,Williamsburg city,VA,4444,3757,-687
42081,Lycoming County,PA,8796,8102,-694
35041,Roosevelt County,NM,2297,1600,-697
51740,Portsmouth city,VA,26929,26229,-700
48143,Erath County,TX,5237,4528,-709
29161,Phelps County,MO,4808,4095,-713
48361,Orange County,TX,11253,10535,-718
18017,Cass County,IN,4459,3740,-719
19021,Buena Vista County,IA,1666,942,-724
48377,Presidio County,TX,1145,420,-725
36057,Montgomery County,NY,7371,6646,-725
18039,Elkhart County,IN,22283,21550,-733
28011,Bolivar County,MS,3095,2361,-734
05019,Clark County,AR,2268,1530,-738
05107,Phillips County,AR,1262,524,-738
21195,Pike County,KY,3156,2412,-744
48321,Matagorda County,TX,4181,3435,-746
05035,Crittenden County,AR,5912,5166,-746
46011,Brookings County,SD,3510,2759,-751
20125,Montgomery County,KS,2976,2222,-754
29069,Dunklin County,MO,3268,2514,-754
35039,Rio Arriba County,NM,4635,3878,-757
05139,Union County,AR,2528,1764,-764
40065,Jackson County,OK,2217,1448,-769
29169,Pulaski County,MO,10164,9392,-772
26017,Bay County,MI,12057,11283,-774
37171,Surry County,NC,6704,5928,-776
27105,Nobles County,MN,1681,902,-779
45043,Georgetown County,SC,8567,7784,-783
56039,Teton County,WY,2603,1817,-786
36101,Steuben County,NY,8771,7982,-789
54069,Ohio County,WV,5544,4753,-791
16039,Elmore County,ID,3477,2686,-791
56005,Campbell County,WY,4412,3617,-795
48465,Val Verde County,TX,4090,3293,-797
28027,Coahoma County,MS,2132,1329,-803
35047,San Miguel County,NM,2776,1971,-805
51600,Fairfax city,VA,9775,8964,-811
42063,Indiana County,PA,7148,6328,-820
40071,Kay County,OK,4545,3725,-820
29147,Nodaway County,MO,1555,731,-824
55139,Winnebago County,WI,31311,30486,-825
20051,Ellis County,KS,2521,1695,-826
06107,Tulare County,CA,36893,36064,-829
51840,Winchester city,VA,9214,8385,-829
31047,Dawson County,NE,2539,1707,-832
48469,Victoria County,TX,11782,10948,-834
36075,Oswego County,NY,12347,11511,-836
37165,Scotland County,NC,3966,3129,-837
26061,Houghton County,MI,1810,970,-840
05123,St. Francis County,AR,2959,2114,-845
13031,Bulloch County,GA,9965,9120,-845
55043,Grant County,WI,5882,5036,-846
36063,Niagara County,NY,21531,20676,-855
20037,Crawford County,KS,4111,3250,-861
01045,Dale County,AL,10599,9737,-862
06031,Kings County,CA,18398,17529,-869
48341,Moore County,TX,2563,1694,-869
51590,Danville city,VA,6083,5207,-876
51153,Prince William County,VA,122923,122045,-878
28133,Sunflower County,MS,2825,1946,-879
39077,Huron County,OH,9105,8224,-881
28083,Leflore County,MS,2667,1785,-882
13261,Sumter County,GA,2337,1445,-892
55097,Portage County,WI,9097,8203,-894
41059,Umatilla County,OR,7805,6904,-901
54061,Monongalia County,WV,11780,10878,-902
48409,San Patricio County,TX,13566,12657,-909
39029,Columbiana County,OH,10568,9659,-909
19179,Wapello County,IA,3299,2387,-912
29213,Taney County,MO,6964,6048,-916
31119,Madison County,NE,4711,3790,-921
48249,Jim Wells County,TX,5848,4918,-930
26021,Berrien County,MI,17742,16799,-943
01103,Morgan County,AL,13784,12839,-945
37083,Halifax County,NC,4854,3903,-951
18089,Lake County,IN,67513,66562,-951
28149,Warren County,MS,3577,2623,-954
39173,Wood County,OH,25013,24053,-960
48005,Angelina County,TX,8988,8026,-962
27083,Lyon County,MN,2529,1561,-968
42077,Lehigh County,PA,63829,62860,-969
54011,Cabell County,WV,11216,10246,-970
48189,Hale County,TX,3797,2822,-975
23003,Aroostook County,ME,3428,2449,-979
22097,St. Landry Parish,LA,11217,10228,-989
42051,Fayette County,PA,10763,9756,-1007
45047,Greenwood County,SC,7295,6284,-1011
39155,Trumbull County,OH,21149,20133,-1016
30013,Cascade County,MT,8203,7182,-1021
39157,Tuscarawas County,OH,9219,8196,-1023
08037,Eagle County,CO,9751,8718,-1033
27067,Kandiyohi County,MN,4472,3433,-1039
27169,Winona County,MN,5558,4515,-1043
31043,Dakota County,NE,3687,2628,-1059
48303,Lubbock County,TX,40170,39101,-1069
18163,Vanderburgh County,IN,22509,21428,-1081
40101,Muskogee County,OK,8249,7168,-1081
35013,Dona Ana County,NM,14574,13478,-1096
17183,Vermilion County,IL,5506,4402,-1104
36089,St. Lawrence County,NY,4918,3812,-1106
40039,Custer County,OK,4107,2998,-1109
22069,Natchitoches Parish,LA,3859,2747,-1112
37107,Lenoir County,NC,7372,6248,-1124
36013,Chautauqua County,NY,7198,6069,-1129
