index,id,timezone,name,url,address,city,state,zip,latitude,longitude
150,1492,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/port-angeles/110-e-3rd-st.html,110 E 3rd St,Port Angeles,WA,98362,48.11598605499776,-123.43518310370483
151,538,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/port-townsend/442-w-sims-way.html,442 W Sims Way,Port Townsend,WA,98368,48.1080976,-122.7826349
152,1297,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/edmonds/23632-hwy-99.html,23632 Hwy 99,Edmonds,WA,98026,47.7845357,-122.3439971
153,497,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/shoreline/17202-15th-ave-ne.html,17202 15th Ave NE,Shoreline,WA,98155,47.7542707,-122.312978
154,1586,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/12318-15th-ave-ne.html,12318 15th Ave NE,Seattle,WA,98125,47.718022810464774,-122.31192722513124
155,485,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lynnwood/19500-hwy-99-suite-110.html,19500 Hwy 99 Suite 110,Lynnwood,WA,98036,47.8221315,-122.316576
156,402,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/oak-harbor/1450-sw-erie-st.html,1450 SW Erie St,Oak Harbor,WA,98277,48.28647783903825,-122.66154319444274
157,1923,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/9620-28th-ave-sw.html,9620 28th Ave SW,Seattle,WA,98126,47.5166889,-122.3666833
158,1664,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/burien/138-sw-148th-st.html,138 SW 148th St,Burien,WA,98166,47.4718113,-122.336927
159,3120,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/burien/12725-1st-ave-s.html,12725 1st Ave S,Burien,WA,98168,47.48917349958429,-122.33576230919266
160,219,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/3900-s-othello-st.html,3900 S Othello St,Seattle,WA,98118,47.5374346,-122.2830543
161,1508,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/3820-rainier-ave-s.html,3820 Rainier Ave S,Seattle,WA,98118,47.5692087,-122.2881353
162,414,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/mountlake-terrace/4301-212th-st-sw.html,4301 212th St SW,Mountlake Terrace,WA,98043,47.8076542,-122.2904178
163,3523,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lynnwood/14826-hwy-99-n.html,14826 Hwy 99 N,Lynnwood,WA,98087,47.86360042463472,-122.2844217761963
164,469,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lynnwood/12811-beverly-park-rd.html,12811 Beverly Park Rd,Lynnwood,WA,98087,47.8811291,-122.2808973
165,3500,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kenmore/6850-ne-bothell-way.html,6850 NE Bothell Way,Kenmore,WA,98028,47.75921734832783,-122.24764185767211
166,1461,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/everett/520-128th-st-sw.html,520 128th St SW,Everett,WA,98204,47.8808041,-122.2404267
167,1471,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/maple-valley/26916-maple-valley-rd.html,26916 Maple Valley Rd,Maple Valley,WA,98038,47.3602762096313,-122.0183189288582
168,1993,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/2201-e-madison-st.html,2201 E Madison St,Seattle,WA,98112,47.618171063850255,-122.30379285648347
169,3419,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/snohomish/17520-sr-9-se.html,17520 SR 9 SE,Snohomish,WA,98296,47.8388977,-122.1253051
170,2645,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/everett/5802-134th-place-se.html,5802 134th Place SE,Everett,WA,98208,47.87535556269321,-122.15362624655762
171,533,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/woodinville/19150-ne-woodinville-duvall-rd.html,19150 NE Woodinville Duvall Rd,Woodinville,WA,98077,47.75642353655473,-122.08068176137697
172,1413,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/mill-creek/3322-132nd-st-se.html,3322 132nd St SE,Mill Creek,WA,98012,47.8766097,-122.1871291
173,535,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bothell/20711-bothell-hwy.html,20711 Bothell Hwy,Bothell,WA,98012,47.8101643,-122.2055137
174,458,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/mill-creek/16304-bothell-everett-hwy.html,16304 Bothell Everett Hwy,Mill Creek,WA,98012,47.8507938,-122.2200898
175,537,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/monroe/19651-hwy-2.html,19651 Hwy 2,Monroe,WA,98272,47.8600292,-121.9676364
176,1076,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/snohomish/1119-13th-st.html,1119 13th St,Snohomish,WA,98290,47.9260904,-122.0955213
177,503,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/everett/11031-19th-ave-se.html,11031 19th Ave SE,Everett,WA,98208,47.8972942,-122.2051138
178,1864,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bothell/24040-bothell-everett-hwy.html,24040 Bothell Everett Hwy,Bothell,WA,98021,47.7788214,-122.2207651
179,526,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kirkland/14444-124th-ave-ne.html,14444 124th Ave NE,Kirkland,WA,98034,47.73252259785012,-122.1740734577179
180,1572,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/duvall/14020-main-st-ne.html,14020 Main St NE,Duvall,WA,98019,47.726301917608225,-121.98469340801239
181,3298,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/everett/7601-evergreen-way.html,7601 Evergreen Way,Everett,WA,98203,47.92945089999999,-122.21885602142639
182,2734,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kirkland/10020-ne-137th-st.html,10020 NE 137th St,Kirkland,WA,98034,47.723516291611666,-122.20631798650818
183,534,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/arlington/3532-172nd-st-ne.html,3532 172nd St NE,Arlington,WA,98223,48.15136162759264,-122.18119473771367
184,1522,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/arlington/20500-olympic-pl.html,20500 Olympic Pl,Arlington,WA,98223,48.18235649342193,-122.12784423439331
185,1485,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/marysville/1258-state-st.html,1258 State St,Marysville,WA,98270,48.0626036,-122.1745764
186,1472,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/mount-vernon/315-e-college-way.html,315 E College Way,Mount Vernon,WA,98273,48.4375184,-122.3371547
187,474,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/everett/1715-broadway-ave.html,1715 Broadway Ave,Everett,WA,98201,47.994166814037634,-122.20021619477848
188,1803,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lake-stevens/717-sr-9-ne.html,717 SR 9 NE,Lake Stevens,WA,98258,48.003368,-122.103773
189,1484,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/everett/4128-rucker-ave.html,4128 Rucker Ave,Everett,WA,98203,47.9625499,-122.2120566
190,593,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/anacortes/911-11th-st.html,911 11th St,Anacortes,WA,98221,48.5124138,-122.6117759
191,1930,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lynden/8071-guide-meridian-rd--101.html,8071 Guide Meridian Rd #101,Lynden,WA,98264,48.93432237785254,-122.48770596862147
192,3285,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bellingham/1275-e-sunset-dr.html,1275 E Sunset Dr,Bellingham,WA,98226,48.7745817,-122.4583883
193,423,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/7340-35th-ave-ne.html,7340 35th Ave NE,Seattle,WA,98115,47.6826096,-122.2894321
194,3540,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/des-moines/21401-pacific-hwy-s.html,21401 Pacific Hwy S,Des Moines,WA,98198,47.40998773029228,-122.29943930507488
195,1493,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/4011-s-164th.html,4011 S 164th,Seattle,WA,98188,47.455652,-122.2824069
196,459,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kent/20830-108th-ave-se.html,20830 108th Ave SE,Kent,WA,98031,47.4152078,-122.1955206
197,1563,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/renton/200-s-3rd-st.html,200 S 3rd St,Renton,WA,98057,47.4802287,-122.2143743
198,519,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/renton/17230-140th-ave-se.html,17230 140th Ave SE,Renton,WA,98058,47.44742836573113,-122.15245218607379
199,1965,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/9262-rainier-ave-s.html,9262 Rainier Ave S,Seattle,WA,98118,47.520927347134254,-122.268073983992
200,366,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/renton/2725-ne-sunset-blvd.html,2725 NE Sunset Blvd,Renton,WA,98056,47.4990134,-122.1802101
201,3319,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/renton/4300-ne-4th-st.html,4300 NE 4th St,Renton,WA,98059,47.489908393994,-122.16141529206543
202,558,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/newcastle/6911-coal-creek-pkwy-se.html,6911 Coal Creek Pkwy SE,Newcastle,WA,98059,47.539564371988945,-122.16783833995055
203,1444,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bellevue/15100-se-38th-st.html,15100 SE 38th St,Bellevue,WA,98006,47.5765527,-122.1381125
204,1600,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bellevue/300-bellevue-way-ne.html,300 Bellevue Way NE,Bellevue,WA,98004,47.6130438,-122.2008265
205,490,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bellevue/1645-140th-ave-ne.html,1645 140th Ave NE,Bellevue,WA,98005,47.6258693,-122.1548252
206,1142,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kirkland/12519-ne-85th-st.html,12519 NE 85th St,Kirkland,WA,98033,47.6788233,-122.1734283
207,496,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/redmond/15000-ne-24th-st.html,15000 NE 24th St,Redmond,WA,98052,47.6325722,-122.1402277
208,464,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/redmond/17246-redmond-way.html,17246 Redmond Way,Redmond,WA,98052,47.671967849046936,-122.10969980793458
209,555,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/sammamish/630-228th-ave-ne.html,630 228th Ave NE,Sammamish,WA,98074,47.6152195,-122.0334793
210,1624,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/issaquah/735-nw-gilman-blvd.html,735 NW Gilman Blvd,Issaquah,WA,98027,47.5415923,-122.0478441
211,3006,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/issaquah/1451-highlands-dr.html,1451 Highlands Dr,Issaquah,WA,98029,47.54134246130687,-122.01951564973754
212,3613,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/snoqualmie/34828-se-douglas-st.html,34828 SE Douglas St,Snoqualmie,WA,98065,47.52759032054692,-121.87370896339417
213,1528,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/north-bend/460-sw-mt-si-blvd.html,460 SW Mt Si Blvd,North Bend,WA,98045,47.4872754,-121.7913939
214,1827,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/la-grande/2111-adams-ave.html,2111 Adams Ave,La Grande,OR,97850,45.32134278116949,-118.08084451156998
215,4381,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/baker-city/1205-campbell-st.html,1205 Campbell St,Baker City,OR,97814,44.780883,-117.8189918
216,1642,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/pendleton/201-sw-20th-st.html,201 SW 20th St,Pendleton,OR,97801,45.66594910696854,-118.80796479895389
217,1665,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/redmond/1705-s-hwy-97.html,1705 S Hwy 97,Redmond,OR,97756,44.2607574,-121.1796264
218,1960,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/madras/80-ne-cedar-st.html,80 NE Cedar St,Madras,OR,97741,44.643775,-121.1279016
219,1504,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/bend/2650-ne-hwy-20.html,2650 NE Hwy 20,Bend,OR,97701,44.0577934,-121.2646382
220,514,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/bend/642-ne-3rd.html,642 NE 3rd,Bend,OR,97701,44.0565812,-121.3014092
221,1888,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/bend/320-w-century-blvd.html,320 W Century Blvd,Bend,OR,97702,44.0471572,-121.3296966
222,3553,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/bend/61155-s-hwy-97.html,61155 S Hwy 97,Bend,OR,97702,44.021039,-121.3179977
223,3212,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/ashland/585-siskiyou-blvd.html,585 Siskiyou Blvd,Ashland,OR,97520,42.1934195,-122.7062893
224,525,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/medford/1003-medford-ctr.html,1003 Medford Ctr,Medford,OR,97504,42.33340795854104,-122.86374048151629
225,1643,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/medford/3169-crater-lake-hwy.html,3169 Crater Lake Hwy,Medford,OR,97504,42.3626251,-122.8586044
226,290,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/grants-pass/115-e-7th-st.html,115 E 7th St,Grants Pass,OR,97526,42.438655,-123.324786
227,379,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/grants-pass/1640-williams-hwy.html,1640 Williams Hwy,Grants Pass,OR,97527,42.42106073149295,-123.33630681037903
228,1666,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/roseburg/1539-ne-stephens-st.html,1539 NE Stephens St,Roseburg,OR,97470,43.2292752,-123.3495781
229,4513,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/eugene/350-e-40th-ave.html,350 E 40th Ave,Eugene,OR,97405,44.0109087,-123.0886439
230,4288,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/eugene/145-e-18th-ave.html,145 E 18th Ave,Eugene,OR,97401,44.0405404,-123.0906309
231,420,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/eugene/1500-coburg-rd.html,1500 Coburg Rd,Eugene,OR,97401,44.0782518,-123.069937
232,1458,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/cottage-grove/1500-e-main-st.html,1500 E Main St,Cottage Grove,OR,97424,43.798268,-123.0518825
233,1094,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/springfield/1891-pioneer-pkwy-e.html,1891 Pioneer Pkwy E,Springfield,OR,97477,44.06349634794682,-123.02377595833588
234,386,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/junction-city/1755-ivy-st.html,1755 Ivy St,Junction City,OR,97448,44.2294085,-123.2063766
235,1557,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/north-bend/1735-virginia-ave.html,1735 Virginia Ave,North Bend,OR,97459,43.4054199,-124.2356592
236,1556,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/coos-bay/230-e-johnson-ave.html,230 E Johnson Ave,Coos Bay,OR,97420,43.358686,-124.2108733
237,284,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/reedsport/1499-hwy-101.html,1499 Hwy 101,Reedsport,OR,97467,43.699151,-124.1120359
238,363,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/florence/700-hwy-101.html,700 Hwy 101,Florence,OR,97439,43.97297656053095,-124.10299693425446
239,4262,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/coquille/155-e-1st-st.html,155 E 1st St,Coquille,OR,97423,43.17439199010379,-124.18732748196817
240,1710,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/sweet-home/1540-main-st.html,1540 Main St,Sweet Home,OR,97386,44.3994707,-122.725782
241,1558,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/lebanon/1983-s-main-st.html,1983 S Main St,Lebanon,OR,97355,44.5274232,-122.9054558
242,1527,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/stayton/1535-n-first-st.html,1535 N First St,Stayton,OR,97383,44.80573497211727,-122.79600802128698
243,1580,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/silverton/301-westfield-st.html,301 Westfield St,Silverton,OR,97381,45.00324558727095,-122.79393465849353
244,1935,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/salem/5660-commercial-st-se.html,5660 Commercial St SE,Salem,OR,97306,44.8728552,-123.0221568
245,429,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/salem/3380-lancaster-dr-ne.html,3380 Lancaster Dr NE,Salem,OR,97305,44.9687592,-122.9819208
246,1629,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/salem/1265-center-st.html,1265 Center St,Salem,OR,97301,44.9408371,-123.0242462
247,1751,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/molalla/1525-w-main-st.html,1525 W Main St,Molalla,OR,97038,45.1516281,-122.6035692
248,1976,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/woodburn/1550-n-pacific-hwy.html,1550 N Pacific Hwy,Woodburn,OR,97071,45.150145848541406,-122.82970924577967
249,1516,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/keizer/4990-river-rd.html,4990 River Rd,Keizer,OR,97303,44.9964053,-123.0242787
250,412,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/salem/1455-edgewater-st-nw.html,1455 Edgewater St NW,Salem,OR,97304,44.93940848865539,-123.06333170102334
251,4404,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/dallas/138-w-ellendale-ave.html,138 W Ellendale Ave,Dallas,OR,97338,44.93070658265428,-123.3128036465223
252,1601,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/mcminnville/2490-n-hwy-99-w.html,2490 N Hwy 99 W,McMinnville,OR,97128,45.2273021079604,-123.17276449533892
253,1765,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/corvallis/5270-sw-philomath-blvd.html,5270 SW Philomath Blvd,Corvallis,OR,97333,44.55043293460608,-123.30876858564807
254,4333,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/corvallis/450-sw-3rd-st.html,450 SW 3rd St,Corvallis,OR,97333,44.56079961426244,-123.26334805818988
255,1690,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/corvallis/590-ne-circle-blvd.html,590 NE Circle Blvd,Corvallis,OR,97330,44.586906,-123.2510589
256,1659,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/albany/1990-14th-ave-se.html,1990 14th Ave SE,Albany,OR,97322,44.6272589,-123.0795751
257,415,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/lincoln-city/4101-nw-logan-rd.html,4101 NW Logan Rd,Lincoln City,OR,97367,44.9971885,-124.0063247
258,378,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/newport/2220-n-coast-hwy.html,2220 N Coast Hwy,Newport,OR,97365,44.6525374,-124.0521099
259,2623,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/newberg/1140-n-springbrook-rd.html,1140 N Springbrook Rd,Newberg,OR,97132,45.30857590426072,-122.9454541087307
260,2696,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/milwaukie/14840-se-webster-rd.html,14840 SE Webster Rd,Milwaukie,OR,97267,45.415975,-122.591075
261,2690,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/milwaukie/4320-se-king-rd.html,4320 SE King Rd,Milwaukie,OR,97222,45.446920854744356,-122.61820441031188
262,4387,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/gladstone/95-82nd-dr.html,95 82nd Dr,Gladstone,OR,97027,45.38169174017873,-122.58202897934439
263,508,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/lake-oswego/401-a-ave.html,401 A Ave,Lake Oswego,OR,97034,45.4206682,-122.668533
264,1713,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/west-linn/22000-salamo-rd.html,22000 Salamo Rd,West Linn,OR,97068,45.3645715,-122.6475579
265,1523,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/4515-se-woodstock-blvd.html,4515 SE Woodstock Blvd,Portland,OR,97206,45.4799239,-122.6158737
266,2993,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/oregon-city/13434-colton-pl.html,13434 Colton Pl,Oregon City,OR,97045,45.3345565,-122.5913196
267,3136,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/8145-sw-barbur-blvd.html,8145 SW Barbur Blvd,Portland,OR,97219,45.4658458,-122.698705
268,1047,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/lake-oswego/17779-boones-ferry-rd.html,17779 Boones Ferry Rd,Lake Oswego,OR,97035,45.39847634351874,-122.74190247058863
269,1478,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/king-city/15570-sw-pacific-hwy.html,15570 SW Pacific Hwy,King City,OR,97224,45.4072213,-122.7927096
270,1073,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/beaverton/6194-sw-murray-blvd.html,6194 SW Murray Blvd,Beaverton,OR,97008,45.4751577,-122.8251802
271,2631,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/beaverton/14555-sw-teal-blvd.html,14555 SW Teal Blvd,Beaverton,OR,97007,45.44230249084747,-122.82685742543435
272,1889,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/aloha/20535-sw-tualatin-valley-hwy.html,20535 SW Tualatin Valley Hwy,Aloha,OR,97006,45.4967798,-122.8880088
273,3557,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/aloha/6055-sw-185th-ave.html,6055 SW 185th Ave,Aloha,OR,97078,45.4755691,-122.8691329
274,591,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/hillsboro/888-ne-25th-ave.html,888 NE 25th Ave,Hillsboro,OR,97124,45.5301504,-122.9551186
275,1203,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/hillsboro/2525-se-tualatin-valley-hwy.html,2525 SE Tualatin Valley Hwy,Hillsboro,OR,97123,45.50593490879454,-122.95440049501849
276,3542,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/tigard/14300-sw-barrows-rd.html,14300 SW Barrows Rd,Tigard,OR,97223,45.4312625,-122.8237717
277,1800,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/sherwood/20685-sw-roy-rogers.html,20685 SW Roy Rogers,Sherwood,OR,97140,45.369708188563784,-122.84533248112893
278,285,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/wilsonville/8255-sw-wilsonville-rd.html,8255 SW Wilsonville Rd,Wilsonville,OR,97070,45.3043799,-122.7624514
279,2723,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/tillamook/1815-4th-st.html,1815 4th St,Tillamook,OR,97141,45.4554347,-123.8457106
280,2604,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/canby/1051-sw-1st-ave.html,1051 SW 1st Ave,Canby,OR,97013,45.255351359492415,-122.70259201526642
281,1260,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/seaside/401-s-roosevelt-dr.html,401 S Roosevelt Dr,Seaside,OR,97138,45.9910649,-123.9201238
282,2627,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/astoria/3250-leif-erickson-dr.html,3250 Leif Erickson Dr,Astoria,OR,97103,46.1922934,-123.8081615
283,406,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/forest-grove/2836-pacific-ave.html,2836 Pacific Ave,Forest Grove,OR,97116,45.519578,-123.0954314
284,1489,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/the-dalles/520-mt-hood-st.html,520 Mt Hood St,The Dalles,OR,97058,45.604311525840096,-121.19354426494294
285,1123,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/hood-river/2249-cascade-ave.html,2249 Cascade Ave,Hood River,OR,97031,45.7090057,-121.5349336
286,2747,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/honolulu/888-kapahulu-ave.html,888 Kapahulu Ave,Honolulu,HI,96816,21.2839357,-157.8146742
287,2944,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/honolulu/1234-s-beretania-st.html,1234 S Beretania St,Honolulu,HI,96814,21.301705766544515,-157.8420685865082
288,204,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/honolulu/2855-e-manoa-rd.html,2855 E Manoa Rd,Honolulu,HI,96822,21.308744120673683,-157.81028174232787
289,203,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/honolulu/1360-pali-hwy.html,1360 Pali Hwy,Honolulu,HI,96813,21.313344636359,-157.85783802325113
290,211,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/honolulu/848-ala-lilikoi-st.html,848 Ala Lilikoi St,Honolulu,HI,96818,21.344402970642616,-157.91397905952454
291,215,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/honolulu/377-keahole-st.html,377 Keahole St,Honolulu,HI,96825,21.285152918180223,-157.70685209444275
292,205,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/kailua/1060-keolu-dr.html,1060 Keolu Dr,Kailua,HI,96734,21.377204130098026,-157.72928779179438
293,1087,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/kailua/200-hamakua-dr.html,200 Hamakua Dr,Kailua,HI,96734,21.39053728386157,-157.73974058095092
294,207,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/kaneohe/46065-kamehameha-hwy.html,46065 Kamehameha Hwy,Kaneohe,HI,96744,21.421908634819175,-157.80280138095094
295,2208,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/kailua/25-kaneohe-bay-dr.html,25 Kaneohe Bay Dr,Kailua,HI,96734,21.423224919656448,-157.74809772209014
296,214,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/aiea/98-1277-kaahumanu-st.html,98-1277 Kaahumanu St,Aiea,HI,96701,21.39031115959129,-157.95163303613663
297,2897,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/ewa-beach/91-1119-keaunui-dr.html,91-1119 Keaunui Dr,Ewa Beach,HI,96706,21.326910246940216,-158.02017905158996
298,275,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/waipahu/94-809-lumiaina-st.html,94-809 Lumiaina St,Waipahu,HI,96797,21.398514323277563,-158.00792815337294
299,2218,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/mililani/94-780b-meheula-pkwy.html,94-780B Meheula Pkwy,Mililani,HI,96789,21.44204920092012,-158.02266061305994
300,1263,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/kapolei/590-farrington-n-400.html,590 Farrington N 400,Kapolei,HI,96707,21.3390519,-158.0793691
301,3092,Pacific/Honolulu,Safeway,https://local.safeway.com/safeway/hi/wailuku/58-maui-lani-pkwy-suite-5000.html,58 Maui Lani Pkwy Suite 5000,Wailuku,HI,96793,20.88743214801068,-156.49307170716833
